Entry	Entry Name	Protein names	Organism	Length
P10923	OSTP_MOUSE	Osteopontin (2AR) (Bone sialoprotein 1) (Calcium oxalate crystal growth inhibitor protein) (Early T-lymphocyte activation 1 protein) (Minopontin) (Secreted phosphoprotein 1) (SPP-1)	Mus musculus (Mouse)	294
P11087	CO1A1_MOUSE	Collagen alpha-1(I) chain (Alpha-1 type I collagen)	Mus musculus (Mouse)	1453
P11103	PARP1_MOUSE	Poly [ADP-ribose] polymerase 1 (PARP-1) (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 1) (ARTD1) (DNA ADP-ribosyltransferase PARP1) (EC 2.4.2.-) (NAD(+) ADP-ribosyltransferase 1) (ADPRT 1) (Poly[ADP-ribose] synthase 1) (msPARP) (Protein poly-ADP-ribosyltransferase PARP1) (EC 2.4.2.-) [Cleaved into: Poly [ADP-ribose] polymerase 1, processed C-terminus (Poly [ADP-ribose] polymerase 1, 89-kDa form); Poly [ADP-ribose] polymerase 1, processed N-terminus (Poly [ADP-ribose] polymerase 1, 24-kDa form)]	Mus musculus (Mouse)	1013
P11152	LIPL_MOUSE	Lipoprotein lipase (LPL) (EC 3.1.1.34) (Phospholipase A1) (EC 3.1.1.32)	Mus musculus (Mouse)	474
P11247	PERM_MOUSE	Myeloperoxidase (MPO) (EC 1.11.2.2) [Cleaved into: Myeloperoxidase light chain; Myeloperoxidase heavy chain]	Mus musculus (Mouse)	718
P11352	GPX1_MOUSE	Glutathione peroxidase 1 (GPx-1) (GSHPx-1) (EC 1.11.1.9) (Cellular glutathione peroxidase) (Phospholipid-hydroperoxide glutathione peroxidase GPX1) (EC 1.11.1.12) (Selenium-dependent glutathione peroxidase 1)	Mus musculus (Mouse)	201
P11531	DMD_MOUSE	Dystrophin	Mus musculus (Mouse)	3678
P11688	ITA5_MOUSE	Integrin alpha-5 (CD49 antigen-like family member E) (Fibronectin receptor subunit alpha) (Integrin alpha-F) (VLA-5) (CD antigen CD49e) [Cleaved into: Integrin alpha-5 heavy chain; Integrin alpha-5 light chain]	Mus musculus (Mouse)	1053
P11862	GAS2_MOUSE	Growth arrest-specific protein 2 (GAS-2)	Mus musculus (Mouse)	314
P12382	PFKAL_MOUSE	ATP-dependent 6-phosphofructokinase, liver type (ATP-PFK) (PFK-L) (EC 2.7.1.11) (6-phosphofructokinase type B) (Phosphofructo-1-kinase isozyme B) (PFK-B) (Phosphohexokinase)	Mus musculus (Mouse)	780
P12388	PAI2_MOUSE	Plasminogen activator inhibitor 2, macrophage (PAI-2) (Serpin B2)	Mus musculus (Mouse)	415
P12790	CP2B9_MOUSE	Cytochrome P450 2B9 (EC 1.14.14.1) (CYPIIB9) (Cytochrome P450 clone PF26) (Cytochrome P450-16-alpha) (Testosterone 16-alpha hydroxylase)	Mus musculus (Mouse)	491
P13020	GELS_MOUSE	Gelsolin (Actin-depolymerizing factor) (ADF) (Brevin)	Mus musculus (Mouse)	780
P13297	MSX1_MOUSE	Homeobox protein MSX-1 (Homeobox protein Hox-7) (Hox-7.1) (Msh homeobox 1-like protein)	Mus musculus (Mouse)	303
P13516	ACOD1_MOUSE	Acyl-CoA desaturase 1 (EC 1.14.19.1) (Delta(9)-desaturase 1) (Delta-9 desaturase 1) (Fatty acid desaturase 1) (Stearoyl-CoA desaturase 1)	Mus musculus (Mouse)	355
P13707	GPDA_MOUSE	Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic (GPD-C) (GPDH-C) (EC 1.1.1.8)	Mus musculus (Mouse)	349
P13745	GSTA1_MOUSE	Glutathione S-transferase A1 (EC 2.5.1.18) (13-hydroperoxyoctadecadienoate peroxidase) (EC 1.11.1.-) (Androst-5-ene-3,17-dione isomerase) (EC 5.3.3.-) (GST class-alpha member 1) (Glutathione S-transferase Ya) (Glutathione S-transferase Ya1) [Cleaved into: Glutathione S-transferase A1, N-terminally processed]	Mus musculus (Mouse)	223
P14094	AT1B1_MOUSE	Sodium/potassium-transporting ATPase subunit beta-1 (Sodium/potassium-dependent ATPase subunit beta-1)	Mus musculus (Mouse)	304
P14115	RL27A_MOUSE	Large ribosomal subunit protein uL15 (60S ribosomal protein L27a) (L29)	Mus musculus (Mouse)	148
P14246	GTR2_MOUSE	Solute carrier family 2, facilitated glucose transporter member 2 (Glucose transporter type 2, liver) (GLUT-2)	Mus musculus (Mouse)	523
P14431	HA19_MOUSE	H-2 class I histocompatibility antigen, Q9 alpha chain	Mus musculus (Mouse)	200
P15037	ETS2_MOUSE	Protein C-ets-2	Mus musculus (Mouse)	468
P15105	GLNA_MOUSE	Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Palmitoyltransferase GLUL) (EC 2.3.1.225)	Mus musculus (Mouse)	373
P15209	NTRK2_MOUSE	BDNF/NT-3 growth factors receptor (EC 2.7.10.1) (GP145-TrkB/GP95-TrkB) (Trk-B) (Neurotrophic tyrosine kinase receptor type 2) (TrkB tyrosine kinase)	Mus musculus (Mouse)	821
P15307	REL_MOUSE	Proto-oncogene c-Rel	Mus musculus (Mouse)	587
P15392	CP2A4_MOUSE	Cytochrome P450 2A4 (EC 1.14.14.1) (CYPIIA4) (Cytochrome P450-15-alpha) (Cytochrome P450-IIA3.1) (Testosterone 15-alpha-hydroxylase)	Mus musculus (Mouse)	494
P15409	OPSD_MOUSE	Rhodopsin	Mus musculus (Mouse)	348
P15535	B4GT1_MOUSE	Beta-1,4-galactosyltransferase 1 (Beta-1,4-GalTase 1) (Beta4Gal-T1) (b4Gal-T1) (EC 2.4.1.-) (Beta-N-acetylglucosaminyl-glycolipid beta-1,4-galactosyltransferase) (Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase) (EC 2.4.1.38) (Lactose synthase A protein) (EC 2.4.1.22) (N-acetyllactosamine synthase) (EC 2.4.1.90) (Nal synthase) (Neolactotriaosylceramide beta-1,4-galactosyltransferase) (EC 2.4.1.275) (UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 1) (UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 1) [Cleaved into: Processed beta-1,4-galactosyltransferase 1]	Mus musculus (Mouse)	399
P15539	C11B2_MOUSE	Cytochrome P450 11B2, mitochondrial (Aldosterone synthase) (ALDOS) (Aldosterone-synthesizing enzyme) (CYPXIB2) (Corticosterone 18-monooxygenase, CYP11B2) (EC 1.14.15.5) (Cytochrome P-450Aldo) (Cytochrome P-450C18) (Cytochrome P450C11) (Steroid 11-beta-hydroxylase, CYP11B2) (EC 1.14.15.4) (Steroid 18-hydroxylase)	Mus musculus (Mouse)	500
P15702	LEUK_MOUSE	Leukosialin (B-cell differentiation antigen LP-3) (Leukocyte sialoglycoprotein) (Lymphocyte antigen 48) (Ly-48) (Sialophorin) (CD antigen CD43) [Cleaved into: CD43 cytoplasmic tail (CD43-ct) (CD43ct)]	Mus musculus (Mouse)	395
P15864	H12_MOUSE	Histone H1.2 (H1 VAR.1) (H1c)	Mus musculus (Mouse)	212
P15919	RAG1_MOUSE	V(D)J recombination-activating protein 1 (RAG-1) [Includes: Endonuclease RAG1 (EC 3.1.-.-); E3 ubiquitin-protein ligase RAG1 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase RAG1)]	Mus musculus (Mouse)	1040
P15945	K1KB5_MOUSE	Kallikrein 1-related peptidase b5 (EC 3.4.21.35) (Glandular kallikrein K5) (mGK-5) (Tissue kallikrein-5)	Mus musculus (Mouse)	261
P16054	KPCE_MOUSE	Protein kinase C epsilon type (EC 2.7.11.13) (nPKC-epsilon)	Mus musculus (Mouse)	737
P16056	MET_MOUSE	Hepatocyte growth factor receptor (HGF receptor) (EC 2.7.10.1) (HGF/SF receptor) (Proto-oncogene c-Met) (Scatter factor receptor) (SF receptor) (Tyrosine-protein kinase Met)	Mus musculus (Mouse)	1379
P16092	FGFR1_MOUSE	Fibroblast growth factor receptor 1 (FGFR-1) (bFGF-R-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (MFR) (Proto-oncogene c-Fgr) (CD antigen CD331)	Mus musculus (Mouse)	822
P16330	CN37_MOUSE	2',3'-cyclic-nucleotide 3'-phosphodiesterase (CNP) (CNPase) (EC 3.1.4.37)	Mus musculus (Mouse)	420
P16627	HS71L_MOUSE	Heat shock 70 kDa protein 1-like (Heat shock 70 kDa protein 1L) (Heat shock 70 kDa-like protein 1) (Spermatid-specific heat shock protein 70)	Mus musculus (Mouse)	641
P16675	PPGB_MOUSE	Lysosomal protective protein (EC 3.4.16.5) (Carboxypeptidase C) (Carboxypeptidase L) (Cathepsin A) (Protective protein cathepsin A) (PPCA) (Protective protein for beta-galactosidase) [Cleaved into: Lysosomal protective protein 32 kDa chain; Lysosomal protective protein 20 kDa chain]	Mus musculus (Mouse)	474
P16872	IL7RA_MOUSE	Interleukin-7 receptor subunit alpha (IL-7 receptor subunit alpha) (IL-7R subunit alpha) (IL-7R-alpha) (IL-7RA) (CD antigen CD127)	Mus musculus (Mouse)	459
P17156	HSP72_MOUSE	Heat shock-related 70 kDa protein 2 (Heat shock protein 70.2)	Mus musculus (Mouse)	633
P17182	ENOA_MOUSE	Alpha-enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (Enolase 1) (Non-neural enolase) (NNE)	Mus musculus (Mouse)	434
P17439	GBA1_MOUSE	Lysosomal acid glucosylceramidase (Lysosomal acid GCase) (EC 3.2.1.45) (Acid beta-glucosidase) (Beta-glucocerebrosidase) (Cholesterol glucosyltransferase) (SGTase) (EC 2.4.1.-) (Cholesteryl-beta-glucosidase) (EC 3.2.1.-) (D-glucosyl-N-acylsphingosine glucohydrolase) (Lysosomal cholesterol glycosyltransferase) (Lysosomal galactosylceramidase) (EC 3.2.1.46) (Lysosomal glycosylceramidase)	Mus musculus (Mouse)	515
P17534	DFAR2_MOUSE	Alpha-defensin-related sequence 2 (CRS4C1) (Cryptdin-related protein 4C-1) (Defensin-related cryptdin-related sequence 2)	Mus musculus (Mouse)	91
P17679	GATA1_MOUSE	Erythroid transcription factor (Eryf1) (GATA-binding factor 1) (GATA-1) (GF-1) (NF-E1 DNA-binding protein)	Mus musculus (Mouse)	413
P17742	PPIA_MOUSE	Peptidyl-prolyl cis-trans isomerase A (PPIase A) (EC 5.2.1.8) (Cyclophilin A) (Cyclosporin A-binding protein) (Rotamase A) (SP18) [Cleaved into: Peptidyl-prolyl cis-trans isomerase A, N-terminally processed]	Mus musculus (Mouse)	164
P17809	GTR1_MOUSE	Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1) (GT1)	Mus musculus (Mouse)	492
P18052	PTPRA_MOUSE	Receptor-type tyrosine-protein phosphatase alpha (Protein-tyrosine phosphatase alpha) (R-PTP-alpha) (EC 3.1.3.48) (LCA-related phosphatase) (PTPTY-28)	Mus musculus (Mouse)	829
P18340	CXCL9_MOUSE	C-X-C motif chemokine 9 (Gamma-interferon-induced monokine) (Monokine induced by interferon-gamma) (MIG) (MuMIG) (Protein m119) (Small-inducible cytokine B9)	Mus musculus (Mouse)	126
P18572	BASI_MOUSE	Basigin (Basic immunoglobulin superfamily) (HT7 antigen) (Membrane glycoprotein gp42) (CD antigen CD147)	Mus musculus (Mouse)	389
P18893	IL10_MOUSE	Interleukin-10 (IL-10) (Cytokine synthesis inhibitory factor) (CSIF)	Mus musculus (Mouse)	178
P19070	CR2_MOUSE	Complement receptor type 2 (Cr2) (Complement C3d receptor) (CD antigen CD21)	Mus musculus (Mouse)	1025
P19091	ANDR_MOUSE	Androgen receptor (Dihydrotestosterone receptor) (Nuclear receptor subfamily 3 group C member 4)	Mus musculus (Mouse)	899
P19182	IFRD1_MOUSE	Interferon-related developmental regulator 1 (Nerve growth factor-inducible protein PC4) (TPA-induced sequence 7) (TIS7 protein)	Mus musculus (Mouse)	449
P19253	RL13A_MOUSE	Large ribosomal subunit protein uL13 (60S ribosomal protein L13a) (Transplantation antigen P198) (Tum-P198 antigen)	Mus musculus (Mouse)	203
P19258	MPV17_MOUSE	Mitochondrial inner membrane protein Mpv17 (Protein Mpv17) (Mpv-17)	Mus musculus (Mouse)	176
P19639	GSTM3_MOUSE	Glutathione S-transferase Mu 3 (EC 2.5.1.18) (GST class-mu 3) (Glutathione S-transferase GT9.3)	Mus musculus (Mouse)	218
P20108	PRDX3_MOUSE	Thioredoxin-dependent peroxide reductase, mitochondrial (EC 1.11.1.24) (Antioxidant protein 1) (AOP-1) (PRX III) (Perioredoxin-3) (Protein MER5) (Thioredoxin-dependent peroxiredoxin 3)	Mus musculus (Mouse)	257
P20357	MTAP2_MOUSE	Microtubule-associated protein 2 (MAP-2)	Mus musculus (Mouse)	1828
P20491	FCERG_MOUSE	High affinity immunoglobulin epsilon receptor subunit gamma (Fc receptor gamma-chain) (FcRgamma) (Fc-epsilon RI-gamma) (IgE Fc receptor subunit gamma) (FceRI gamma)	Mus musculus (Mouse)	86
P20612	GNAT1_MOUSE	Guanine nucleotide-binding protein G(t) subunit alpha-1 (Transducin alpha-1 chain)	Mus musculus (Mouse)	350
P20615	HXB9_MOUSE	Homeobox protein Hox-B9 (Homeobox protein Hox-2.5)	Mus musculus (Mouse)	250
P20693	FCER2_MOUSE	Low affinity immunoglobulin epsilon Fc receptor (Fc-epsilon-RII) (Lymphocyte IgE receptor) (CD antigen CD23)	Mus musculus (Mouse)	331
P20722	BMP6_MOUSE	Bone morphogenetic protein 6 (BMP-6) (VG-1-related protein) (VGR-1)	Mus musculus (Mouse)	510
P20782	ACHE_MOUSE	Acetylcholine receptor subunit epsilon	Mus musculus (Mouse)	493
P20937	KLRA1_MOUSE	T-cell surface glycoprotein YE1/48 (Lymphocyte antigen 49a) (Ly-49a) (T lymphocyte antigen A1)	Mus musculus (Mouse)	262
P21447	MDR1A_MOUSE	ATP-dependent translocase ABCB1 (ATP-binding cassette sub-family B member 1A) (MDR1A) (Multidrug resistance protein 1A) (EC 7.6.2.2) (Multidrug resistance protein 3) (P-glycoprotein 3) (Phospholipid transporter ABCB1) (EC 7.6.2.1)	Mus musculus (Mouse)	1276
P21550	ENOB_MOUSE	Beta-enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (Enolase 3) (Muscle-specific enolase) (MSE) (Skeletal muscle enolase)	Mus musculus (Mouse)	434
P21552	WNT2_MOUSE	Protein Wnt-2 (INT-1-related protein) (IRP)	Mus musculus (Mouse)	360
P21956	MFGM_MOUSE	Lactadherin (MFGM) (Milk fat globule-EGF factor 8) (MFG-E8) (SED1) (Sperm surface protein SP47) (MP47)	Mus musculus (Mouse)	463
P21995	EMB_MOUSE	Embigin (Teratocarcinoma glycoprotein Gp-70)	Mus musculus (Mouse)	330
P22091	TAL1_MOUSE	T-cell acute lymphocytic leukemia protein 1 homolog (TAL-1) (Stem cell protein)	Mus musculus (Mouse)	329
P22227	ZFP42_MOUSE	Zinc finger protein 42 (Zfp-42) (Reduced expression protein 1) (REX-1) (mREX-1)	Mus musculus (Mouse)	288
P22272	IL6RA_MOUSE	Interleukin-6 receptor subunit alpha (IL-6 receptor subunit alpha) (IL-6R subunit alpha) (IL-6R-alpha) (IL-6RA) (IL-6R 1) (CD antigen CD126) [Cleaved into: Soluble interleukin-6 receptor subunit alpha (sIL6R)]	Mus musculus (Mouse)	460
P22561	WT1_MOUSE	Wilms tumor protein homolog	Mus musculus (Mouse)	449
P22727	WNT6_MOUSE	Protein Wnt-6	Mus musculus (Mouse)	364
P22777	PAI1_MOUSE	Plasminogen activator inhibitor 1 (PAI) (PAI-1) (Endothelial plasminogen activator inhibitor) (Serpin E1)	Mus musculus (Mouse)	402
P22892	AP1G1_MOUSE	AP-1 complex subunit gamma-1 (Adaptor protein complex AP-1 subunit gamma-1) (Adaptor-related protein complex 1 subunit gamma-1) (Clathrin adaptor protein 1 core) (Clathrin assembly protein complex 1 gamma-1 large chain) (Gamma-adaptin) (Gamma1-adaptin) (Golgi adaptor HA1/AP1 adaptin subunit gamma-1)	Mus musculus (Mouse)	822
P22893	TTP_MOUSE	mRNA decay activator protein ZFP36 (Growth factor-inducible nuclear protein NUP475) (TPA-induced sequence 11) (Tristetraprolin) (Zinc finger protein 36) (Zfp-36)	Mus musculus (Mouse)	319
P22907	HEM3_MOUSE	Porphobilinogen deaminase (PBG-D) (EC 2.5.1.61) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase)	Mus musculus (Mouse)	361
P22935	RABP2_MOUSE	Cellular retinoic acid-binding protein 2 (Cellular retinoic acid-binding protein II) (CRABP-II)	Mus musculus (Mouse)	138
P23275	OR2C1_MOUSE	Olfactory receptor 2C1 (Odorant receptor OR3) (Olfactory receptor 15) (Olfactory receptor 256-17)	Mus musculus (Mouse)	312
P23611	IRF8_MOUSE	Interferon regulatory factor 8 (IRF-8) (Interferon consensus sequence-binding protein) (ICSBP)	Mus musculus (Mouse)	424
P23813	HXD11_MOUSE	Homeobox protein Hox-D11 (Homeobox protein Hox-4.6) (Homeobox protein Hox-5.5)	Mus musculus (Mouse)	323
P23818	GRIA1_MOUSE	Glutamate receptor 1 (GluR-1) (AMPA-selective glutamate receptor 1) (GluR-A) (GluR-K1) (Glutamate receptor ionotropic, AMPA 1) (GluA1)	Mus musculus (Mouse)	907
P23927	CRYAB_MOUSE	Alpha-crystallin B chain (Alpha(B)-crystallin) (P23)	Mus musculus (Mouse)	175
P23949	TISD_MOUSE	mRNA decay activator protein ZFP36L2 (Butyrate response factor 2) (TPA-induced sequence 11d) (Zinc finger protein 36, C3H1 type-like 2) (ZFP36-like 2)	Mus musculus (Mouse)	484
P24161	CD3Z_MOUSE	T-cell surface glycoprotein CD3 zeta chain (T-cell receptor T3 zeta chain) (CD antigen CD247)	Mus musculus (Mouse)	164
P24288	BCAT1_MOUSE	Branched-chain-amino-acid aminotransferase, cytosolic (BCAT(c)) (EC 2.6.1.42)	Mus musculus (Mouse)	386
P24527	LKHA4_MOUSE	Leukotriene A-4 hydrolase (LTA-4 hydrolase) (EC 3.3.2.6) (Leukotriene A(4) hydrolase) (Tripeptide aminopeptidase LTA4H) (EC 3.4.11.4)	Mus musculus (Mouse)	611
P24529	TY3H_MOUSE	Tyrosine 3-monooxygenase (EC 1.14.16.2) (Tyrosine 3-hydroxylase) (TH)	Mus musculus (Mouse)	498
P24815	3BHS1_MOUSE	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1 (3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type I) (3-beta-HSD I) (3-beta-hydroxy-5-ene steroid dehydrogenase) (3-beta-hydroxy-Delta(5)-steroid dehydrogenase) (EC 1.1.1.145) (3-beta-hydroxysteroid 3-dehydrogenase) (EC 1.1.1.270) (Delta-5-3-ketosteroid isomerase) (Dihydrotestosterone oxidoreductase) (EC 1.1.1.210) (Steroid Delta-isomerase) (EC 5.3.3.1)	Mus musculus (Mouse)	373
P24822	PPBI_MOUSE	Intestinal-type alkaline phosphatase (IAP) (Intestinal alkaline phosphatase) (EC 3.1.3.1) (Alkaline phosphatase 3)	Mus musculus (Mouse)	559
P25233	NECD_MOUSE	Necdin	Mus musculus (Mouse)	325
P25318	CO8A2_MOUSE	Collagen alpha-2(VIII) chain (Endothelial collagen)	Mus musculus (Mouse)	699
P25785	TIMP2_MOUSE	Metalloproteinase inhibitor 2 (Tissue inhibitor of metalloproteinases 2) (TIMP-2)	Mus musculus (Mouse)	220
P25801	RBTN2_MOUSE	Rhombotin-2 (Cysteine-rich protein TTG-2) (LIM domain only protein 2) (LMO-2) (T-cell translocation protein 2)	Mus musculus (Mouse)	158
P25976	UBF1_MOUSE	Nucleolar transcription factor 1 (Upstream-binding factor 1) (UBF-1)	Mus musculus (Mouse)	765
P26011	ITB7_MOUSE	Integrin beta-7 (Integrin beta-P) (M290 IEL antigen)	Mus musculus (Mouse)	806
P26323	FLI1_MOUSE	Friend leukemia integration 1 transcription factor (Retroviral integration site protein Fli-1)	Mus musculus (Mouse)	452
P26443	DHE3_MOUSE	Glutamate dehydrogenase 1, mitochondrial (GDH 1) (EC 1.4.1.3)	Mus musculus (Mouse)	558
P26645	MARCS_MOUSE	Myristoylated alanine-rich C-kinase substrate (MARCKS)	Mus musculus (Mouse)	309
P27106	AMH_MOUSE	Anti-Muellerian hormone (AMH) (Muellerian-inhibiting factor) (Muellerian-inhibiting substance) (MIS)	Mus musculus (Mouse)	554
P27548	CD40L_MOUSE	CD40 ligand (CD40-L) (T-cell antigen Gp39) (TNF-related activation protein) (TRAP) (Tumor necrosis factor ligand superfamily member 5) (CD antigen CD154) [Cleaved into: CD40 ligand, membrane form; CD40 ligand, soluble form (sCD40L)]	Mus musculus (Mouse)	260
P27577	ETS1_MOUSE	Protein C-ets-1 (p54)	Mus musculus (Mouse)	440
P27612	PLAP_MOUSE	Phospholipase A-2-activating protein (PLA2P) (PLAP)	Mus musculus (Mouse)	794
P27659	RL3_MOUSE	Large ribosomal subunit protein uL3 (60S ribosomal protein L3) (J1 protein)	Mus musculus (Mouse)	403
P27671	RGRF1_MOUSE	Ras-specific guanine nucleotide-releasing factor 1 (Ras-GRF1) (CDC25Mm) (Guanine nucleotide-releasing protein) (GNRP) (Ras-specific nucleotide exchange factor CDC25)	Mus musculus (Mouse)	1262
P27870	VAV_MOUSE	Proto-oncogene vav (p95vav)	Mus musculus (Mouse)	845
P28033	CEBPB_MOUSE	CCAAT/enhancer-binding protein beta (C/EBP beta) (AGP/EBP) (Interleukin-6-dependent-binding protein) (IL-6DBP) (Liver-enriched transcriptional activator) (LAP)	Mus musculus (Mouse)	296
P28063	PSB8_MOUSE	Proteasome subunit beta type-8 (EC 3.4.25.1) (Low molecular mass protein 7) (Macropain subunit C13) (Multicatalytic endopeptidase complex subunit C13) (Proteasome component C13) (Proteasome subunit beta-5i)	Mus musculus (Mouse)	276
P28271	ACOHC_MOUSE	Cytoplasmic aconitate hydratase (Aconitase) (EC 4.2.1.3) (Citrate hydro-lyase) (Iron regulatory protein 1) (IRP1) (Iron-responsive element-binding protein 1) (IRE-BP 1)	Mus musculus (Mouse)	889
P28649	CP19A_MOUSE	Aromatase (EC 1.14.14.14) (CYPXIX) (Cytochrome P-450AROM) (Cytochrome P450 19A1) (Estrogen synthase)	Mus musculus (Mouse)	503
P28700	RXRA_MOUSE	Retinoic acid receptor RXR-alpha (Nuclear receptor subfamily 2 group B member 1) (Retinoid X receptor alpha)	Mus musculus (Mouse)	467
P28705	RXRG_MOUSE	Retinoic acid receptor RXR-gamma (Nuclear receptor subfamily 2 group B member 3) (Retinoid X receptor gamma)	Mus musculus (Mouse)	463
P29121	PCSK4_MOUSE	Proprotein convertase subtilisin/kexin type 4 (EC 3.4.21.-) (KEX2-like endoprotease 3) (Neuroendocrine convertase 3) (NEC 3) (Prohormone convertase 3)	Mus musculus (Mouse)	655
P29391	FRIL1_MOUSE	Ferritin light chain 1 (Ferritin L subunit 1)	Mus musculus (Mouse)	183
P29416	HEXA_MOUSE	Beta-hexosaminidase subunit alpha (EC 3.2.1.52) (Beta-N-acetylhexosaminidase subunit alpha) (Hexosaminidase subunit A) (N-acetyl-beta-glucosaminidase subunit alpha)	Mus musculus (Mouse)	528
P29477	NOS2_MOUSE	Nitric oxide synthase, inducible (EC 1.14.13.39) (Inducible NO synthase) (Inducible NOS) (iNOS) (Macrophage NOS) (MAC-NOS) (NOS type II) (Peptidyl-cysteine S-nitrosylase NOS2)	Mus musculus (Mouse)	1144
P29594	CASP2_MOUSE	Caspase-2 (CASP-2) (EC 3.4.22.55) (Neural precursor cell expressed developmentally down-regulated protein 2) (NEDD-2) (Protease ICH-1) [Cleaved into: Caspase-2 subunit p18; Caspase-2 subunit p13; Caspase-2 subunit p12]	Mus musculus (Mouse)	452
P29699	FETUA_MOUSE	Alpha-2-HS-glycoprotein (Countertrypin) (Fetuin-A)	Mus musculus (Mouse)	345
P29754	AGTRA_MOUSE	Type-1 angiotensin II receptor A (Angiotensin II type-1 receptor A) (AT1 receptor A)	Mus musculus (Mouse)	359
P30416	FKBP4_MOUSE	Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (59 kDa immunophilin) (p59) (FK506-binding protein 4) (FKBP-4) (FKBP59) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]	Mus musculus (Mouse)	458
P30966	5HT5A_MOUSE	5-hydroxytryptamine receptor 5A (5-HT-5) (5-HT-5A) (5-HT5A) (Serotonin receptor 5A)	Mus musculus (Mouse)	357
P31245	HXA2_MOUSE	Homeobox protein Hox-A2 (Homeobox protein Hox-1.11) (Hox1.11)	Mus musculus (Mouse)	372
P31254	UBA1Y_MOUSE	Ubiquitin-like modifier-activating enzyme 1 Y (EC 6.2.1.45) (Ubiquitin-activating enzyme E1) (Ubiquitin-activating enzyme E1 Y)	Mus musculus (Mouse)	1058
P31324	KAP3_MOUSE	cAMP-dependent protein kinase type II-beta regulatory subunit	Mus musculus (Mouse)	416
P31482	PA2GA_MOUSE	Phospholipase A2, membrane associated (EC 3.1.1.4) (Enhancing factor) (EF) (GIIC sPLA2) (Group IIA phospholipase A2) (Phosphatidylcholine 2-acylhydrolase 2A)	Mus musculus (Mouse)	146
P31750	AKT1_MOUSE	RAC-alpha serine/threonine-protein kinase (EC 2.7.11.1) (AKT1 kinase) (Protein kinase B) (PKB) (Protein kinase B alpha) (PKB alpha) (Proto-oncogene c-Akt) (RAC-PK-alpha) (Thymoma viral proto-oncogene)	Mus musculus (Mouse)	480
P32020	SCP2_MOUSE	Sterol carrier protein 2 (SCP-2) (Acetyl-CoA C-myristoyltransferase) (EC 2.3.1.155) (Non-specific lipid-transfer protein) (NSL-TP) (Propanoyl-CoA C-acyltransferase) (EC 2.3.1.176) (SCP-2/3-oxoacyl-CoA thiolase) (SCP-2/thiolase) (EC 2.3.1.16) (SCP-chi) (Sterol carrier protein X) (SCP-X)	Mus musculus (Mouse)	547
P32037	GTR3_MOUSE	Solute carrier family 2, facilitated glucose transporter member 3 (Glucose transporter type 3, brain) (GLUT-3)	Mus musculus (Mouse)	493
P32233	DRG1_MOUSE	Developmentally-regulated GTP-binding protein 1 (DRG-1) (Neural precursor cell expressed developmentally down-regulated protein 3) (NEDD-3) (Translation factor GTPase DRG1) (TRAFAC GTPase DRG1) (EC 3.6.5.-)	Mus musculus (Mouse)	367
P32304	5HT7R_MOUSE	5-hydroxytryptamine receptor 7 (5-HT-7) (5-HT7) (5-HT-X) (Serotonin receptor 7)	Mus musculus (Mouse)	448
P32507	NECT2_MOUSE	Nectin-2 (Herpes virus entry mediator B) (Herpesvirus entry mediator B) (HveB) (Murine herpes virus entry protein B) (mHveB) (Nectin cell adhesion molecule 2) (Poliovirus receptor homolog) (Poliovirus receptor-related protein 2) (CD antigen CD112)	Mus musculus (Mouse)	530
P33173	KIF1A_MOUSE	Kinesin-like protein KIF1A (EC 5.6.1.3) (Axonal transporter of synaptic vesicles)	Mus musculus (Mouse)	1695
P33534	OPRK_MOUSE	Kappa-type opioid receptor (K-OR-1) (KOR-1) (MSL-1)	Mus musculus (Mouse)	380
P33611	DPOA2_MOUSE	DNA polymerase alpha subunit B (DNA polymerase alpha 70 kDa subunit)	Mus musculus (Mouse)	600
P33896	INAR1_MOUSE	Interferon alpha/beta receptor 1 (IFN-R-1) (IFN-alpha/beta receptor 1) (Type I interferon receptor 1)	Mus musculus (Mouse)	590
