Entry	Entry Name	Protein names	Organism	Length
P18024	ABI_ECOLX	Abortive infection protein	Escherichia coli	89
P18808	TRAM6_ECOLX	Relaxosome protein TraM	Escherichia coli	127
P18957	UVP1_ECOLX	Protein uvp1	Escherichia coli	198
P20356	REPJ_ECOLX	Regulatory protein RepA	Escherichia coli	279
P21413	FM98_ECOLX	Fimbrial protein 987P (Fimbrial adhesin 987P)	Escherichia coli	194
P22426	IMMB_ECOLX	Colicin-B immunity protein (Microcin-B immunity protein)	Escherichia coli	175
P22710	TRAX2_ECOLX	Protein TraX	Escherichia coli	248
P24586	KPST5_ECOLX	Polysialic acid transport ATP-binding protein KpsT	Escherichia coli	224
P25401	FAEE_ECOLX	Chaperone protein FaeE	Escherichia coli	258
P26838	CAT4_ECOLX	Chloramphenicol acetyltransferase (EC 2.3.1.28)	Escherichia coli	210
P28816	TETD_ECOLX	Transposon Tn10 TetD protein (ORFR)	Escherichia coli	138
P33783	FAEI_ECOLX	K88 minor fimbrial subunit FaeI	Escherichia coli	254
P33786	TRAJ8_ECOLX	Protein TraJ	Escherichia coli	149
P33787	TRAM7_ECOLX	Relaxosome protein TraM	Escherichia coli	127
P33788	TRAM8_ECOLX	Relaxosome protein TraM	Escherichia coli	127
P42184	PRSA_ECOLX	PRS fimbrial major pilin protein (PRS pili)	Escherichia coli	161
P42189	PRSJ_ECOLX	Protein PrsJ	Escherichia coli	193
P43460	CSVR_ECOLX	HTH-type transcriptional activator CsvR	Escherichia coli	267
P46003	ARSD1_ECOLX	Arsenical resistance operon trans-acting repressor ArsD	Escherichia coli	120
P51026	YI2A_ECOLX	Insertion element IS2A uncharacterized 48.2 kDa protein	Escherichia coli	424
P51565	TNP9_ECOLX	Transposase for transposon Tn1721	Escherichia coli	988
P52146	ARSB2_ECOLX	Arsenical pump membrane protein	Escherichia coli	429
P52603	KLCA2_ECOLX	Antirestriction protein KlcA	Escherichia coli	146
P52605	KLCB2_ECOLX	Protein KlcB	Escherichia coli	461
P53508	CSSA1_ECOLX	CS6 fimbrial subunit A (CS6 pilin)	Escherichia coli	154
P53513	CSSD2_ECOLX	Outer membrane usher protein CssD (CS6 fimbria usher protein)	Escherichia coli	802
Q00190	TRAH4_ECOLX	Protein TraH	Escherichia coli	119
Q00738	TRAJ9_ECOLX	Protein TraJ	Escherichia coli	215
Q03282	URE3_ECOLX	Urease subunit gamma (EC 3.5.1.5) (Urea amidohydrolase subunit gamma)	Escherichia coli	100
Q03287	UREG_ECOLX	Urease accessory protein UreG	Escherichia coli	205
Q03708	IMM7_ECOLX	Colicin-E7 immunity protein (ImmE7) (Microcin-E7 immunity protein)	Escherichia coli	87
Q03709	LYS7_ECOLX	Lysis protein for colicin E7	Escherichia coli	47
Q2PT27	QNRB4_ECOLX	Pentapeptide repeat protein QnrB4 (Plasmid-mediated quinolone resistance determinant)	Escherichia coli	215
Q46996	CCDB2_ECOLX	Toxin CcdB (Cytotoxic protein CcdB) (Protein LetD)	Escherichia coli	101
Q47036	INTL_ECOLX	Probable site-specific recombinase in afa region	Escherichia coli	246
Q47185	HST2_ECOLX	Heat-stable enterotoxin A2 (STA2)	Escherichia coli	72
Q47199	F17DG_ECOLX	F17d-G fimbrial adhesin	Escherichia coli	344
Q52328	KLAB_ECOLX	Protein KlaB (Protein TelA)	Escherichia coli	378
Q52329	KLAC_ECOLX	Protein KlaC (Protein TelB)	Escherichia coli	317
Q52347	REP11_ECOLX	RepFIB replication protein A	Escherichia coli	325
Q9X2V9	MCJC_ECOLX	Microcin J25-processing protein McjC	Escherichia coli	513
Q9XCW3	VIOB_ECOLX	dTDP-4-amino-4,6-dideoxy-D-glucose acyltransferase (EC 2.3.1.209)	Escherichia coli	192
P01560	HSTB_ECOLX	Heat-stable enterotoxin ST-2 (ST-B)	Escherichia coli	18
P02987	LYS0_ECOLX	Lysis protein (Bacteriocin release protein) (BRP) (Protein H)	Escherichia coli	49
P05528	MCBE_ECOLX	Protein McbE	Escherichia coli	241
P05845	TNSE_ECOLX	Transposon Tn7 transposition protein TnsE (Protein D)	Escherichia coli	538
P06739	HLYDP_ECOLX	Hemolysin secretion protein D, plasmid	Escherichia coli	478
P06970	FAED_ECOLX	Outer membrane usher protein FaeD	Escherichia coli	812
P07104	FANA_ECOLX	Regulatory protein FanA (Fimbrial adhesin K99 A protein)	Escherichia coli	93
P07105	FANB_ECOLX	Regulatory protein FanB (Fimbrial adhesin K99 B protein)	Escherichia coli	99
P07375	MUCB_ECOLX	Protein MucB	Escherichia coli	420
P07684	EREA_ECOLX	Erythromycin esterase type I (EC 3.1.1.-)	Escherichia coli	406
P08097	MOBB1_ECOLX	Mobilization protein MobB (Protein C)	Escherichia coli	148
P08180	AFAE1_ECOLX	Afimbrial adhesin AFA-I (Dr hemagglutinin AFA-I)	Escherichia coli	161
P08504	TNP5_ECOLX	Transposase for transposon Tn2501	Escherichia coli	994
P09181	LYS4_ECOLX	Lysis protein for colicin N	Escherichia coli	52
P0A254	REP12_ECOLX	RepFIB replication protein A	Escherichia coli	325
P0AA22	EBR_ECOLX	Putative ethidium bromide resistance protein (E1 protein)	Escherichia coli	115
P0C5W3	INSC_ECOLX	Transposase InsC for insertion element IS2A/D/F/H/I/K	Escherichia coli	121
P0DMD0	RCSA_ECOLX	Transcriptional regulatory protein RcsA	Escherichia coli	207
P0DMP7	WBIN_ECOLX	Probable O-antigen biosynthesis glycosyltransferase WbiN (EC 2.4.1.306) (UDP-GalNAc:alpha-D-GalNAc-diphosphoundecaprenol alpha-1,3-N-acetylgalactosaminyltransferase)	Escherichia coli	338
P0DV88	RIB86_ECOLX	Retron Ec86 putative ribosyltransferase/DNA-binding protein (ORF223)	Escherichia coli	307
P12050	FAND_ECOLX	Outer membrane usher protein FanD	Escherichia coli	783
P12056	CML_ECOLX	Chloramphenicol resistance protein	Escherichia coli	302
P13694	TNP7_ECOLX	Transposase for transposon Tn3926	Escherichia coli	990
P13812	E2AB_ECOLX	Heat-labile enterotoxin IIA, B chain (LT-IIA)	Escherichia coli	123
P13973	TRAM3_ECOLX	Relaxosome protein TraM	Escherichia coli	127
P15177	TRAT4_ECOLX	TraT complement resistance protein	Escherichia coli	243
P15483	CS31_ECOLX	Chaperone protein CS3-1	Escherichia coli	241
P15488	FMS3_ECOLX	CS3 fimbrial subunit A (CS3 pilin)	Escherichia coli	168
P15905	ARSR1_ECOLX	Arsenical resistance operon repressor	Escherichia coli	117
P17910	TRAK4_ECOLX	Protein TraK	Escherichia coli	134
P20860	FMF1_ECOLX	F7-1 fimbrial protein (F7-1 pilin) (P adhesin)	Escherichia coli	18
P23888	KPST1_ECOLX	Polysialic acid transport ATP-binding protein KpsT	Escherichia coli	219
P25402	FANE_ECOLX	Chaperone protein FanE	Escherichia coli	228
P25448	FANF_ECOLX	Protein FanF	Escherichia coli	333
P25733	CFAC_ECOLX	CFA/I fimbrial subunit C (Colonization factor antigen I subunit C)	Escherichia coli	869
P32885	TRAT2_ECOLX	TraT complement resistance protein	Escherichia coli	243
P33784	FAEJ_ECOLX	K88 minor fimbrial subunit FaeJ	Escherichia coli	257
P42193	PAPX_ECOLX	HTH-type transcriptional regulator PapX	Escherichia coli	164
P42501	KPSE1_ECOLX	Capsule polysaccharide export inner-membrane protein KpsE	Escherichia coli	382
P46739	NFAA_ECOLX	Non-fimbrial adhesin 1 (Non-fimbrial adhesin I)	Escherichia coli	184
P53518	CSSC1_ECOLX	Chaperone protein CssC	Escherichia coli	232
P62604	CSCR_ECOLX	Sucrose operon repressor (Csc operon regulatory protein)	Escherichia coli	331
P62607	FMF2_ECOLX	F7-2 fimbrial protein (F7-2 pilin)	Escherichia coli	188
Q00189	TRAH5_ECOLX	Protein TraH	Escherichia coli	130
Q00192	TRAI5_ECOLX	Protein TraI	Escherichia coli	747
Q03283	URE2_ECOLX	Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta)	Escherichia coli	107
Q3YL95	CDII_ECOLX	Immunity protein CdiI	Escherichia coli	79
Q52219	REP10_ECOLX	RepFIB replication protein A	Escherichia coli	325
Q57239	KLAA_ECOLX	Protein KlaA (Protein KilA)	Escherichia coli	257
Q57423	KORA1_ECOLX	TrfB transcriptional repressor protein (Regulatory protein KorA)	Escherichia coli	100
Q93CC3	HOSA_ECOLX	Transcriptional regulator HosA	Escherichia coli	135
Q9EUE4	IRAM_ECOLX	Anti-adapter protein IraM	Escherichia coli	107
Q9EXN6	MCHE_ECOLX	Microcin H47 secretion protein MchE	Escherichia coli	424
Q9X2V8	MCJB_ECOLX	Microcin J25-processing protein McjB	Escherichia coli	208
A2TJI4	CEXE_ECOLX	Protein CexE (CfaD-dependent expression extracytoplasmic protein)	Escherichia coli	120
B1VC86	PIL2_ECOLX	Pilin	Escherichia coli	121
