Entry	Entry Name	Protein names	Organism	Length
A0A8B8R594	A0A8B8R594_CAMFR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Camelus ferus (Wild bactrian camel) (Camelus bactrianus ferus)	755
A0A8B8R7Y9	A0A8B8R7Y9_CAMFR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Camelus ferus (Wild bactrian camel) (Camelus bactrianus ferus)	1858
A0A8B9WQS0	A0A8B9WQS0_BOSMU	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos mutus grunniens (Wild yak) (Bos grunniens)	756
A0A8C0T715	A0A8C0T715_CANLF	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Canis lupus familiaris (Dog) (Canis familiaris)	1831
A0A8C4KUP5	A0A8C4KUP5_DRONO	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	Dromaius novaehollandiae (Emu)	1795
A0A8C8XAL3	A0A8C8XAL3_PANLE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Panthera leo (Lion)	1764
A0A8C9HP31	A0A8C9HP31_9PRIM	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Piliocolobus tephrosceles (Ugandan red Colobus)	1864
A0A8D0Y574	A0A8D0Y574_PIG	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Sus scrofa (Pig)	1886
A0A8D1CIJ2	A0A8D1CIJ2_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1772
A0A8D1CL78	A0A8D1CL78_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1863
A0A8D1DXR0	A0A8D1DXR0_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1837
A0A8D1GVW7	A0A8D1GVW7_PIG	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Sus scrofa (Pig)	1886
A0A8D1GZY9	A0A8D1GZY9_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	722
A0A8D1K6J6	A0A8D1K6J6_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1771
A0A8D2BJC5	A0A8D2BJC5_PIG	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Sus scrofa (Pig)	1885
A0A8I3MRE9	A0A8I3MRE9_CANLF	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Canis lupus familiaris (Dog) (Canis familiaris)	1396
A0A9F5IRY9	A0A9F5IRY9_PYTBI	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Python bivittatus (Burmese python) (Python molurus bivittatus)	1625
A0A9W3FJP6	A0A9W3FJP6_CAMBA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Camelus bactrianus (Bactrian camel)	1858
A0A9W3FJU0	A0A9W3FJU0_CAMBA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Camelus bactrianus (Bactrian camel)	1858
F6TA60	F6TA60_XENTR	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	1592
K7BMC4	K7BMC4_PANTR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pan troglodytes (Chimpanzee)	760
K7DDE1	K7DDE1_PANTR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pan troglodytes (Chimpanzee)	1863
A0A2I2ZAP7	A0A2I2ZAP7_GORGO	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Gorilla gorilla gorilla (Western lowland gorilla)	655
A0A2I3HDJ6	A0A2I3HDJ6_NOMLE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	699
A0A2K5QMT7	A0A2K5QMT7_CEBIM	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Cebus imitator (Panamanian white-faced capuchin) (Cebus capucinus imitator)	1631
A0A2K5QMZ2	A0A2K5QMZ2_CEBIM	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Cebus imitator (Panamanian white-faced capuchin) (Cebus capucinus imitator)	1372
A0A2K5YGI0	A0A2K5YGI0_MANLE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Mandrillus leucophaeus (Drill) (Papio leucophaeus)	1384
A0A2K6MZL9	A0A2K6MZL9_RHIBE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Rhinopithecus bieti (Black snub-nosed monkey) (Pygathrix bieti)	1349
A0A3Q7NFR8	A0A3Q7NFR8_CALUR	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Callorhinus ursinus (Northern fur seal)	1886
A0A5F5Q1I4	A0A5F5Q1I4_HORSE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Equus caballus (Horse)	728
A0A5F9CMH7	A0A5F9CMH7_RABIT	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Oryctolagus cuniculus (Rabbit)	788
A0A663DLL7	A0A663DLL7_AQUCH	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Aquila chrysaetos chrysaetos	738
A0A6I8NF78	A0A6I8NF78_ORNAN	BRCT domain-containing protein	Ornithorhynchus anatinus (Duckbill platypus)	948
A0A6J0X1I6	A0A6J0X1I6_ODOVR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Odocoileus virginianus (White-tailed deer)	1846
A0A6J2FK19	A0A6J2FK19_ZALCA	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Zalophus californianus (California sealion)	1885
A0A6P3HCM5	A0A6P3HCM5_BISBB	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bison bison bison (North American plains bison)	751
A0A6P5DG40	A0A6P5DG40_BOSIN	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos indicus (Zebu)	1849
A0A6P5J1R9	A0A6P5J1R9_PHACI	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Phascolarctos cinereus (Koala)	1857
A0A6P9BMN7	A0A6P9BMN7_PANGU	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Pantherophis guttatus (Corn snake) (Elaphe guttata)	1869
A0A7N5JUS6	A0A7N5JUS6_AILME	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Ailuropoda melanoleuca (Giant panda)	1841
A0A8B7J780	A0A8B7J780_9AVES	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Apteryx mantelli (North Island brown kiwi)	1863
A0A8B7K5W3	A0A8B7K5W3_CAMFR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Camelus ferus (Wild bactrian camel) (Camelus bactrianus ferus)	756
A0A8B8R589	A0A8B8R589_CAMFR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Camelus ferus (Wild bactrian camel) (Camelus bactrianus ferus)	1859
A0A8B9WMU2	A0A8B9WMU2_BOSMU	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos mutus grunniens (Wild yak) (Bos grunniens)	718
A0A8C0RAM3	A0A8C0RAM3_CANLF	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Canis lupus familiaris (Dog) (Canis familiaris)	1891
A0A8C3DEM1	A0A8C3DEM1_CORMO	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Corvus moneduloides (New Caledonian crow)	1803
A0A8C6ZLZ1	A0A8C6ZLZ1_NOTPE	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	Nothoprocta perdicaria (Chilean tinamou) (Crypturus perdicarius)	1689
A0A8C9HLA3	A0A8C9HLA3_9PRIM	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Piliocolobus tephrosceles (Ugandan red Colobus)	699
A0A8D0BKY4	A0A8D0BKY4_SALMN	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Salvator merianae (Argentine black and white tegu) (Tupinambis merianae)	1634
A0A8D0PE57	A0A8D0PE57_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1864
A0A8D1DWU6	A0A8D1DWU6_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1863
A0A8D1VD56	A0A8D1VD56_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	721
A0A8D2ALZ3	A0A8D2ALZ3_SCIVU	RING-type E3 ubiquitin transferase BRCA1	Sciurus vulgaris (Eurasian red squirrel)	691
A0A8D2M9C4	A0A8D2M9C4_ZONAL	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Zonotrichia albicollis (White-throated sparrow) (Fringilla albicollis)	1772
A0A8P0SJ84	A0A8P0SJ84_CANLF	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Canis lupus familiaris (Dog) (Canis familiaris)	1396
A0A8U0NIC4	A0A8U0NIC4_MUSPF	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Mustela putorius furo (European domestic ferret) (Mustela furo)	776
A0A8U0NJD3	A0A8U0NJD3_MUSPF	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Mustela putorius furo (European domestic ferret) (Mustela furo)	775
A0A8U0NJK2	A0A8U0NJK2_MUSPF	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Mustela putorius furo (European domestic ferret) (Mustela furo)	1822
A0A9B0SXF8	A0A9B0SXF8_CHRAS	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Chrysochloris asiatica (Cape golden mole)	740
A0A9B0T5M4	A0A9B0T5M4_CHRAS	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Chrysochloris asiatica (Cape golden mole)	1815
A0A9L0S903	A0A9L0S903_HORSE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Equus caballus (Horse)	1855
F7BFJ5	F7BFJ5_MACMU	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Macaca mulatta (Rhesus macaque)	1868
F7BG30	F7BG30_MACMU	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Macaca mulatta (Rhesus macaque)	1863
G3SDS7	G3SDS7_GORGO	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Gorilla gorilla gorilla (Western lowland gorilla)	1818
G3TMB7	G3TMB7_LOXAF	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Loxodonta africana (African elephant)	1347
K7ASC3	K7ASC3_PANTR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pan troglodytes (Chimpanzee)	1863
K7CMM2	K7CMM2_PANTR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pan troglodytes (Chimpanzee)	1863
A0A2K5P2X0	A0A2K5P2X0_CERAT	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Cercocebus atys (Sooty mangabey) (Cercocebus torquatus atys)	1372
A0A2K5VLT0	A0A2K5VLT0_MACFA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	1872
A0A2K6CC17	A0A2K6CC17_MACNE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Macaca nemestrina (Pig-tailed macaque)	1353
A0A2K6MZH4	A0A2K6MZH4_RHIBE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Rhinopithecus bieti (Black snub-nosed monkey) (Pygathrix bieti)	1806
A0A2K6QXJ9	A0A2K6QXJ9_RHIRO	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Rhinopithecus roxellana (Golden snub-nosed monkey) (Pygathrix roxellana)	1683
A0A3Q7N7C5	A0A3Q7N7C5_CALUR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Callorhinus ursinus (Northern fur seal)	1839
A0A3Q7PN57	A0A3Q7PN57_CALUR	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Callorhinus ursinus (Northern fur seal)	1887
A0A452VMN3	A0A452VMN3_URSMA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Ursus maritimus (Polar bear) (Thalarctos maritimus)	743
A0A455BY27	A0A455BY27_PHYMC	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1690
A0A4W2H0J5	A0A4W2H0J5_BOBOX	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos indicus x Bos taurus (Hybrid cattle)	1824
A0A4W2H0L3	A0A4W2H0L3_BOBOX	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos indicus x Bos taurus (Hybrid cattle)	1850
A0A4W2H225	A0A4W2H225_BOBOX	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos indicus x Bos taurus (Hybrid cattle)	1761
A0A4X1TWA0	A0A4X1TWA0_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	760
A0A5F9DIV5	A0A5F9DIV5_RABIT	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Oryctolagus cuniculus (Rabbit)	712
A0A673V8A4	A0A673V8A4_SURSU	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Suricata suricatta (Meerkat)	1868
A0A6J0ISZ8	A0A6J0ISZ8_9PASS	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Lepidothrix coronata (blue-crowned manakin)	1808
A0A6J0WWZ5	A0A6J0WWZ5_ODOVR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Odocoileus virginianus (White-tailed deer)	1509
A0A6J2FK24	A0A6J2FK24_ZALCA	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Zalophus californianus (California sealion)	1883
A0A6J2FK99	A0A6J2FK99_ZALCA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Zalophus californianus (California sealion)	1815
A0A6J2ILZ5	A0A6J2ILZ5_9PASS	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Pipra filicauda (Wire-tailed manakin)	1811
A0A6P3HEX0	A0A6P3HEX0_BISBB	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bison bison bison (North American plains bison)	1824
A0A6P3HNJ9	A0A6P3HNJ9_BISBB	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bison bison bison (North American plains bison)	1850
A0A6P5DEF4	A0A6P5DEF4_BOSIN	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos indicus (Zebu)	750
A0A6P5DHF8	A0A6P5DHF8_BOSIN	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos indicus (Zebu)	1850
A0A6P5J1P0	A0A6P5J1P0_PHACI	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Phascolarctos cinereus (Koala)	715
A0A6P8NYM4	A0A6P8NYM4_GEOSA	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Geotrypetes seraphini (Gaboon caecilian) (Caecilia seraphini)	1902
A0A8B8R590	A0A8B8R590_CAMFR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Camelus ferus (Wild bactrian camel) (Camelus bactrianus ferus)	1858
A0A8C0LXT4	A0A8C0LXT4_CANLF	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Canis lupus familiaris (Dog) (Canis familiaris)	1773
A0A8C0VLP9	A0A8C0VLP9_CYACU	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	Cyanistes caeruleus (Eurasian blue tit) (Parus caeruleus)	1751
A0A8C0VMQ0	A0A8C0VMQ0_CYACU	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Cyanistes caeruleus (Eurasian blue tit) (Parus caeruleus)	1804
A0A8C2SYS0	A0A8C2SYS0_COTJA	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Coturnix japonica (Japanese quail) (Coturnix coturnix japonica)	1608
A0A8C4PEN8	A0A8C4PEN8_DRONO	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Dromaius novaehollandiae (Emu)	1864
A0A8D0PLB3	A0A8D0PLB3_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1838
A0A8D0SKA6	A0A8D0SKA6_PIG	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Sus scrofa (Pig)	1885
A0A8D0U8R6	A0A8D0U8R6_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	722
A0A8D0Y7V9	A0A8D0Y7V9_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1731
A0A8D1KTC6	A0A8D1KTC6_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1838
A0A8D1VD46	A0A8D1VD46_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1771
A0A8D1VEB9	A0A8D1VEB9_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1863
A0A8M1GP06	A0A8M1GP06_URSMA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Ursus maritimus (Polar bear) (Thalarctos maritimus)	1862
A0A9B0LZS8	A0A9B0LZS8_ODORO	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Odobenus rosmarus divergens (Pacific walrus)	1880
A0A9W3F8K3	A0A9W3F8K3_CAMBA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Camelus bactrianus (Bactrian camel)	756
A0A9W3FJT8	A0A9W3FJT8_CAMBA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Camelus bactrianus (Bactrian camel)	718
A0AA97LB41	A0AA97LB41_EUBMA	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Eublepharis macularius (Leopard gecko) (Cyrtodactylus macularius)	1699
A5A751	A5A751_PIG	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Sus scrofa (Pig)	1863
F7BG37	F7BG37_MACMU	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Macaca mulatta (Rhesus macaque)	1872
G3R2Z8	G3R2Z8_GORGO	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Gorilla gorilla gorilla (Western lowland gorilla)	1798
H2QD46	H2QD46_PANTR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pan troglodytes (Chimpanzee)	1863
H3AAR9	H3AAR9_LATCH	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Latimeria chalumnae (Coelacanth)	1873
H9ZCR7	H9ZCR7_MACMU	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Macaca mulatta (Rhesus macaque)	1863
U3I714	U3I714_ANAPP	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Anas platyrhynchos platyrhynchos (Northern mallard)	1816
A0A2I3SEV2	A0A2I3SEV2_PANTR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pan troglodytes (Chimpanzee)	721
A0A2I3TRH8	A0A2I3TRH8_PANTR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Pan troglodytes (Chimpanzee)	699
A0A2K5C6H5	A0A2K5C6H5_AOTNA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Aotus nancymaae (Ma's night monkey)	717
A0A2K6CBT1	A0A2K6CBT1_MACNE	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Macaca nemestrina (Pig-tailed macaque)	1880
A0A2K6MZJ5	A0A2K6MZJ5_RHIBE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Rhinopithecus bieti (Black snub-nosed monkey) (Pygathrix bieti)	1700
A0A2R9AFJ2	A0A2R9AFJ2_PANPA	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Pan paniscus (Pygmy chimpanzee) (Bonobo)	693
A0A2Y9LVN1	A0A2Y9LVN1_DELLE	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Delphinapterus leucas (Beluga whale)	1819
A0A3Q0GEI8	A0A3Q0GEI8_ALLSI	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Alligator sinensis (Chinese alligator)	1877
A0A3Q7N7C1	A0A3Q7N7C1_CALUR	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Callorhinus ursinus (Northern fur seal)	1889
A0A3Q7NB04	A0A3Q7NB04_CALUR	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Callorhinus ursinus (Northern fur seal)	1888
A0A3Q7NB08	A0A3Q7NB08_CALUR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Callorhinus ursinus (Northern fur seal)	1725
A0A3Q7RA52	A0A3Q7RA52_VULVU	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Vulpes vulpes (Red fox)	1878
A0A452VM94	A0A452VM94_URSMA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Ursus maritimus (Polar bear) (Thalarctos maritimus)	705
A0A452VMH1	A0A452VMH1_URSMA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Ursus maritimus (Polar bear) (Thalarctos maritimus)	1820
A0A4W2CG74	A0A4W2CG74_BOBOX	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos indicus x Bos taurus (Hybrid cattle)	711
A0A4W2CGT4	A0A4W2CGT4_BOBOX	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos indicus x Bos taurus (Hybrid cattle)	1849
A0A4W2EC46	A0A4W2EC46_BOBOX	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Bos indicus x Bos taurus (Hybrid cattle)	1941
A0A4W2EJM1	A0A4W2EJM1_BOBOX	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos indicus x Bos taurus (Hybrid cattle)	1780
A0A4W2INZ4	A0A4W2INZ4_BOBOX	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Bos indicus x Bos taurus (Hybrid cattle)	1683
A0A5G2QDI7	A0A5G2QDI7_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	995
A0A669PZE1	A0A669PZE1_PHACC	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Phasianus colchicus (Common pheasant)	1746
A0A671F7T0	A0A671F7T0_RHIFE	RING-type E3 ubiquitin transferase BRCA1	Rhinolophus ferrumequinum (Greater horseshoe bat)	687
A0A6J0IUF1	A0A6J0IUF1_9PASS	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Lepidothrix coronata (blue-crowned manakin)	1809
A0A6J0TTV2	A0A6J0TTV2_9SAUR	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	Pogona vitticeps (central bearded dragon)	1721
A0A6J0WWY9	A0A6J0WWY9_ODOVR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Odocoileus virginianus (White-tailed deer)	1857
A0A6J2IM30	A0A6J2IM30_9PASS	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Pipra filicauda (Wire-tailed manakin)	1810
A0A6J3E6F2	A0A6J3E6F2_AYTFU	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Aythya fuligula (Tufted duck) (Anas fuligula)	1848
A0A6J3E9F4	A0A6J3E9F4_AYTFU	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Aythya fuligula (Tufted duck) (Anas fuligula)	1847
A0A6P5JAZ1	A0A6P5JAZ1_PHACI	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Phascolarctos cinereus (Koala)	754
A0A6P7ZV37	A0A6P7ZV37_9AMPH	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Microcaecilia unicolor	1902
A0A6P8NSP4	A0A6P8NSP4_GEOSA	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Geotrypetes seraphini (Gaboon caecilian) (Caecilia seraphini)	1903
A0A8B7B6W1	A0A8B7B6W1_ORYAF	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Orycteropus afer afer	767
A0A8B8R5G7	A0A8B8R5G7_CAMFR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Camelus ferus (Wild bactrian camel) (Camelus bactrianus ferus)	718
A0A8C2T0M6	A0A8C2T0M6_COTJA	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	Coturnix japonica (Japanese quail) (Coturnix coturnix japonica)	1699
A0A8C3MD73	A0A8C3MD73_GEOPR	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Geospiza parvula (Small tree-finch) (Camarhynchus parvulus)	1794
A0A8D0PFD0	A0A8D0PFD0_PIG	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Sus scrofa (Pig)	1886
A0A8D0YBI9	A0A8D0YBI9_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	722
A0A8D0YCR2	A0A8D0YCR2_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1838
A0A8D0YLG0	A0A8D0YLG0_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	721
A0A8D0YNZ5	A0A8D0YNZ5_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1837
