Entry	Entry Name	Protein names	Organism	Length
P51168	SCNNB_HUMAN	Epithelial sodium channel subunit beta (Beta-ENaC) (ENaC subunit beta) (ENaCB) (Epithelial Na(+) channel subunit beta) (Amiloride-sensitive sodium channel subunit beta) (Beta-NaCH) (Nonvoltage-gated sodium channel 1 subunit beta) (SCNEB)	Homo sapiens (Human)	640
P51512	MMP16_HUMAN	Matrix metalloproteinase-16 (MMP-16) (EC 3.4.24.-) (MMP-X2) (Membrane-type matrix metalloproteinase 3) (MT-MMP 3) (MTMMP3) (Membrane-type-3 matrix metalloproteinase) (MT3-MMP) (MT3MMP)	Homo sapiens (Human)	607
P51648	AL3A2_HUMAN	Aldehyde dehydrogenase family 3 member A2 (EC 1.2.1.3) (EC 1.2.1.94) (Aldehyde dehydrogenase 10) (Fatty aldehyde dehydrogenase) (Microsomal aldehyde dehydrogenase)	Homo sapiens (Human)	485
P51795	CLCN5_HUMAN	H(+)/Cl(-) exchange transporter 5 (Chloride channel protein 5) (ClC-5) (Chloride transporter ClC-5)	Homo sapiens (Human)	816
P51797	CLCN6_HUMAN	H(+)/Cl(-) exchange transporter 6 (Chloride channel protein 6) (ClC-6) (Chloride transport protein 6)	Homo sapiens (Human)	869
P52799	EFNB2_HUMAN	Ephrin-B2 (EPH-related receptor tyrosine kinase ligand 5) (LERK-5) (HTK ligand) (HTK-L)	Homo sapiens (Human)	333
P52849	NDST2_HUMAN	Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 (EC 2.8.2.8) (Glucosaminyl N-deacetylase/N-sulfotransferase 2) (NDST-2) (N-heparan sulfate sulfotransferase 2) (N-HSST 2) [Includes: Heparan sulfate N-deacetylase 2 (EC 3.-.-.-); Heparan sulfate N-sulfotransferase 2 (EC 2.8.2.-)]	Homo sapiens (Human)	883
P54289	CA2D1_HUMAN	Voltage-dependent calcium channel subunit alpha-2/delta-1 (Voltage-gated calcium channel subunit alpha-2/delta-1) [Cleaved into: Voltage-dependent calcium channel subunit alpha-2-1; Voltage-dependent calcium channel subunit delta-1]	Homo sapiens (Human)	1103
P54707	AT12A_HUMAN	Potassium-transporting ATPase alpha chain 2 (HK alpha 2) (Non-gastric H(+)/K(+) ATPase subunit alpha) (EC 7.2.2.19) (Non-gastric Na(+)/K(+) ATPase subunit alpha) (EC 7.2.2.13) (Proton pump) (Sodium pump)	Homo sapiens (Human)	1039
P54710	ATNG_HUMAN	Sodium/potassium-transporting ATPase subunit gamma (Na(+)/K(+) ATPase subunit gamma) (FXYD domain-containing ion transport regulator 2) (Sodium pump gamma chain)	Homo sapiens (Human)	66
P54855	UDB15_HUMAN	UDP-glucuronosyltransferase 2B15 (UDPGT 2B15) (UGT2B15) (EC 2.4.1.17) (HLUG4) (UDP-glucuronosyltransferase 2B8) (UDPGT 2B8) (UDPGTh-3)	Homo sapiens (Human)	530
P55287	CAD11_HUMAN	Cadherin-11 (OSF-4) (Osteoblast cadherin) (OB-cadherin)	Homo sapiens (Human)	796
P56589	PEX3_HUMAN	Peroxisomal biogenesis factor 3 (Peroxin-3) (Peroxisomal assembly protein PEX3)	Homo sapiens (Human)	373
P56880	CLD20_HUMAN	Claudin-20	Homo sapiens (Human)	219
P56962	STX17_HUMAN	Syntaxin-17	Homo sapiens (Human)	302
P56975	NRG3_HUMAN	Pro-neuregulin-3, membrane-bound isoform (Pro-NRG3) [Cleaved into: Neuregulin-3 (NRG-3)]	Homo sapiens (Human)	720
P57088	TMM33_HUMAN	Transmembrane protein 33 (Protein DB83) (SHINC-3)	Homo sapiens (Human)	247
P57105	SYJ2B_HUMAN	Synaptojanin-2-binding protein (Mitochondrial outer membrane protein 25)	Homo sapiens (Human)	145
P58418	CLRN1_HUMAN	Clarin-1 (Usher syndrome type-3 protein)	Homo sapiens (Human)	232
P60033	CD81_HUMAN	CD81 antigen (26 kDa cell surface protein TAPA-1) (Target of the antiproliferative antibody 1) (Tetraspanin-28) (Tspan-28) (CD antigen CD81)	Homo sapiens (Human)	236
P61266	STX1B_HUMAN	Syntaxin-1B (Syntaxin-1B1) (Syntaxin-1B2)	Homo sapiens (Human)	288
P62952	BLCAP_HUMAN	Apoptosis inducing factor BLCAP (Bladder cancer 10 kDa protein) (Bc10) (Bladder cancer-associated protein)	Homo sapiens (Human)	87
P78357	CNTP1_HUMAN	Contactin-associated protein 1 (Caspr) (Caspr1) (Neurexin IV) (Neurexin-4) (p190)	Homo sapiens (Human)	1384
P78383	S35B1_HUMAN	Solute carrier family 35 member B1 (ATP/ADP exchanger ER) (AXER) (Endoplasmic reticulum ATP/ADP translocase) (UDP-galactose transporter-related protein 1) (UGTrel1)	Homo sapiens (Human)	322
P78504	JAG1_HUMAN	Protein jagged-1 (Jagged1) (hJ1) (CD antigen CD339)	Homo sapiens (Human)	1218
P78508	KCJ10_HUMAN	ATP-sensitive inward rectifier potassium channel 10 (ATP-dependent inwardly rectifying potassium channel Kir4.1) (Inward rectifier K(+) channel Kir1.2) (Potassium channel, inwardly rectifying subfamily J member 10)	Homo sapiens (Human)	379
P78562	PHEX_HUMAN	Phosphate-regulating neutral endopeptidase PHEX (EC 3.4.24.-) (Metalloendopeptidase homolog PEX) (Vitamin D-resistant hypophosphatemic rickets protein) (X-linked hypophosphatemia protein) (HYP)	Homo sapiens (Human)	749
P98155	VLDLR_HUMAN	Very low-density lipoprotein receptor (VLDL receptor) (VLDL-R)	Homo sapiens (Human)	873
P98194	AT2C1_HUMAN	Calcium-transporting ATPase type 2C member 1 (ATPase 2C1) (EC 7.2.2.10) (ATP-dependent Ca(2+) pump PMR1) (Ca(2+)/Mn(2+)-ATPase 2C1) (Secretory pathway Ca(2+)-transporting ATPase type 1) (SPCA1)	Homo sapiens (Human)	919
P98198	AT8B2_HUMAN	Phospholipid-transporting ATPase ID (EC 7.6.2.1) (ATPase class I type 8B member 2) (P4-ATPase flippase complex alpha subunit ATP8B2)	Homo sapiens (Human)	1209
Q00325	S25A3_HUMAN	Solute carrier family 25 member 3 (Phosphate carrier protein, mitochondrial) (Phosphate transport protein) (PTP)	Homo sapiens (Human)	362
Q01118	SCN7A_HUMAN	Sodium channel protein type 7 subunit alpha (Atypical sodium channel Nav2.1) (Nax channel) (Sodium channel protein type VII subunit alpha)	Homo sapiens (Human)	1682
Q01151	CD83_HUMAN	CD83 antigen (hCD83) (B-cell activation protein) (Cell surface protein HB15) (CD antigen CD83)	Homo sapiens (Human)	205
Q01362	FCERB_HUMAN	High affinity immunoglobulin epsilon receptor subunit beta (FcERI) (Fc epsilon receptor I beta-chain) (IgE Fc receptor subunit beta) (Membrane-spanning 4-domains subfamily A member 2)	Homo sapiens (Human)	244
Q01668	CAC1D_HUMAN	Voltage-dependent L-type calcium channel subunit alpha-1D (Calcium channel, L type, alpha-1 polypeptide, isoform 2) (Voltage-gated calcium channel subunit alpha Cav1.3)	Homo sapiens (Human)	2161
Q01718	ACTHR_HUMAN	Adrenocorticotropic hormone receptor (ACTH receptor) (ACTH-R) (Adrenocorticotropin receptor) (Melanocortin receptor 2) (MC2-R)	Homo sapiens (Human)	297
Q01740	FMO1_HUMAN	Flavin-containing monooxygenase 1 (EC 1.14.13.148) (EC 1.14.13.8) (Dimethylaniline monooxygenase [N-oxide-forming] 1) (Dimethylaniline oxidase 1) (Fetal hepatic flavin-containing monooxygenase 1) (FMO 1) (Trimethylamine monooxygenase)	Homo sapiens (Human)	532
Q01814	AT2B2_HUMAN	Plasma membrane calcium-transporting ATPase 2 (PMCA2) (EC 7.2.2.10) (Plasma membrane calcium ATPase isoform 2) (Plasma membrane calcium pump isoform 2)	Homo sapiens (Human)	1243
Q01974	ROR2_HUMAN	Tyrosine-protein kinase transmembrane receptor ROR2 (EC 2.7.10.1) (Neurotrophic tyrosine kinase, receptor-related 2)	Homo sapiens (Human)	943
Q02094	RHAG_HUMAN	Ammonium transporter Rh type A (Erythrocyte membrane glycoprotein Rh50) (Erythrocyte plasma membrane 50 kDa glycoprotein) (Rh50A) (Rhesus blood group family type A glycoprotein) (Rh family type A glycoprotein) (Rh type A glycoprotein) (Rhesus blood group-associated ammonia channel) (Rhesus blood group-associated glycoprotein) (CD antigen CD241)	Homo sapiens (Human)	409
Q02413	DSG1_HUMAN	Desmoglein-1 (Cadherin family member 4) (Desmosomal glycoprotein 1) (DG1) (DGI) (Pemphigus foliaceus antigen)	Homo sapiens (Human)	1049
Q02742	GCNT1_HUMAN	Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase (EC 2.4.1.102) (Core 2 beta-1,6-N-acetylglucosaminyltransferase) (C2GlcNAcT) (Core 2-branching enzyme) (Core2-GlcNAc-transferase) (C2GNT) (Core 2 GNT) (Leukocyte type core 2 beta-1,6-N-acetylglucosaminyltransferase) (C2GnT-L)	Homo sapiens (Human)	428
Q05586	NMDZ1_HUMAN	Glutamate receptor ionotropic, NMDA 1 (GluN1) (Glutamate [NMDA] receptor subunit zeta-1) (N-methyl-D-aspartate receptor subunit NR1) (NMD-R1) (hNR1)	Homo sapiens (Human)	938
Q06495	NPT2A_HUMAN	Sodium-dependent phosphate transport protein 2A (Sodium-phosphate transport protein 2A) (Na(+)-dependent phosphate cotransporter 2A) (NaPi-3) (Sodium/phosphate cotransporter 2A) (Na(+)/Pi cotransporter 2A) (NaPi-2a) (Solute carrier family 34 member 1)	Homo sapiens (Human)	639
Q07065	CKAP4_HUMAN	Cytoskeleton-associated protein 4 (63-kDa cytoskeleton-linking membrane protein) (Climp-63) (p63)	Homo sapiens (Human)	602
Q07108	CD69_HUMAN	Early activation antigen CD69 (Activation inducer molecule) (AIM) (BL-AC/P26) (C-type lectin domain family 2 member C) (EA1) (Early T-cell activation antigen p60) (GP32/28) (Leukocyte surface antigen Leu-23) (MLR-3) (CD antigen CD69)	Homo sapiens (Human)	199
Q07326	PIGF_HUMAN	GPI ethanolamine phosphate transferase, stabilizing subunit (GPI ethanolamine phosphate transferase 2, stabilizing subunit) (GPI ethanolamine phosphate transferase 3, stabilizing subunit) (GPI11 homolog) (Phosphatidylinositol-glycan biosynthesis class F protein) (PIG-F)	Homo sapiens (Human)	219
Q08345	DDR1_HUMAN	Epithelial discoidin domain-containing receptor 1 (Epithelial discoidin domain receptor 1) (EC 2.7.10.1) (CD167 antigen-like family member A) (Cell adhesion kinase) (Discoidin receptor tyrosine kinase) (HGK2) (Mammary carcinoma kinase 10) (MCK-10) (Protein-tyrosine kinase 3A) (Protein-tyrosine kinase RTK-6) (TRK E) (Tyrosine kinase DDR) (Tyrosine-protein kinase CAK) (CD antigen CD167a)	Homo sapiens (Human)	913
Q08554	DSC1_HUMAN	Desmocollin-1 (Cadherin family member 1) (Desmosomal glycoprotein 2/3) (DG2/DG3)	Homo sapiens (Human)	894
Q08708	CLM6_HUMAN	CMRF35-like molecule 6 (CLM-6) (CD300 antigen-like family member C) (CMRF35-A1) (CMRF-35) (Immunoglobulin superfamily member 16) (IgSF16) (CD antigen CD300c)	Homo sapiens (Human)	224
Q12797	ASPH_HUMAN	Aspartyl/asparaginyl beta-hydroxylase (EC 1.14.11.16) (Aspartate beta-hydroxylase) (ASP beta-hydroxylase) (Peptide-aspartate beta-dioxygenase)	Homo sapiens (Human)	758
Q12836	ZP4_HUMAN	Zona pellucida sperm-binding protein 4 (Zona pellucida glycoprotein 4) (Zp-4) (Zona pellucida protein B) [Cleaved into: Processed zona pellucida sperm-binding protein 4]	Homo sapiens (Human)	540
Q13021	MALL_HUMAN	MAL-like protein (Protein BENE)	Homo sapiens (Human)	153
Q13255	GRM1_HUMAN	Metabotropic glutamate receptor 1 (mGluR1)	Homo sapiens (Human)	1194
Q13277	STX3_HUMAN	Syntaxin-3	Homo sapiens (Human)	289
Q13410	BT1A1_HUMAN	Butyrophilin subfamily 1 member A1 (BT)	Homo sapiens (Human)	526
Q13491	GPM6B_HUMAN	Neuronal membrane glycoprotein M6-b (M6b)	Homo sapiens (Human)	265
Q13586	STIM1_HUMAN	Stromal interaction molecule 1	Homo sapiens (Human)	685
Q13698	CAC1S_HUMAN	Voltage-dependent L-type calcium channel subunit alpha-1S (Calcium channel, L type, alpha-1 polypeptide, isoform 3, skeletal muscle) (Voltage-gated calcium channel subunit alpha Cav1.1)	Homo sapiens (Human)	1873
Q13705	AVR2B_HUMAN	Activin receptor type-2B (EC 2.7.11.30) (Activin receptor type IIB) (ACTR-IIB)	Homo sapiens (Human)	512
Q13724	MOGS_HUMAN	Mannosyl-oligosaccharide glucosidase (EC 3.2.1.106) (Processing A-glucosidase I)	Homo sapiens (Human)	837
Q14242	SELPL_HUMAN	P-selectin glycoprotein ligand 1 (PSGL-1) (Selectin P ligand) (CD antigen CD162)	Homo sapiens (Human)	412
Q14246	AGRE1_HUMAN	Adhesion G protein-coupled receptor E1 (EGF-like module receptor 1) (EGF-like module-containing mucin-like hormone receptor-like 1) (EMR1 hormone receptor)	Homo sapiens (Human)	886
Q14392	LRC32_HUMAN	Transforming growth factor beta activator LRRC32 (Garpin) (Glycoprotein A repetitions predominant) (GARP) (Leucine-rich repeat-containing protein 32)	Homo sapiens (Human)	662
Q14416	GRM2_HUMAN	Metabotropic glutamate receptor 2 (mGluR2)	Homo sapiens (Human)	872
Q14524	SCN5A_HUMAN	Sodium channel protein type 5 subunit alpha (Sodium channel protein cardiac muscle subunit alpha) (Sodium channel protein type V subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.5) (hH1)	Homo sapiens (Human)	2016
Q14739	LBR_HUMAN	Delta(14)-sterol reductase LBR (Delta-14-SR) (EC 1.3.1.70) (3-beta-hydroxysterol Delta (14)-reductase) (C-14 sterol reductase) (C14SR) (Integral nuclear envelope inner membrane protein) (LMN2R) (Lamin-B receptor) (Sterol C14-reductase)	Homo sapiens (Human)	615
Q14802	FXYD3_HUMAN	FXYD domain-containing ion transport regulator 3 (Chloride conductance inducer protein Mat-8) (Mammary tumor 8 kDa protein) (Phospholemman-like) (Sodium/potassium-transporting ATPase subunit FXYD3)	Homo sapiens (Human)	87
Q14849	STAR3_HUMAN	StAR-related lipid transfer protein 3 (Metastatic lymph node gene 64 protein) (MLN 64) (Protein CAB1) (START domain-containing protein 3) (StARD3)	Homo sapiens (Human)	445
Q14940	SL9A5_HUMAN	Sodium/hydrogen exchanger 5 (Na(+)/H(+) exchanger 5) (NHE-5) (Solute carrier family 9 member 5)	Homo sapiens (Human)	896
Q14943	KI3S1_HUMAN	Killer cell immunoglobulin-like receptor 3DS1 (Natural killer-associated transcript 10) (NKAT-10)	Homo sapiens (Human)	382
Q15070	OXA1L_HUMAN	Mitochondrial inner membrane protein OXA1L (OXA1Hs) (Oxidase assembly 1-like protein) (OXA1-like protein)	Homo sapiens (Human)	435
Q15077	P2RY6_HUMAN	P2Y purinoceptor 6 (P2Y6)	Homo sapiens (Human)	328
Q15125	EBP_HUMAN	3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase (EC 5.3.3.5) (Cholestenol Delta-isomerase) (Cholesterol-5,6-epoxide hydrolase subunit EBP) (EC 3.3.2.11) (Delta(8)-Delta(7) sterol isomerase) (D8-D7 sterol isomerase) (Emopamil-binding protein)	Homo sapiens (Human)	230
Q15738	NSDHL_HUMAN	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating (EC 1.1.1.170) (Protein H105e3)	Homo sapiens (Human)	373
Q15836	VAMP3_HUMAN	Vesicle-associated membrane protein 3 (VAMP-3) (Cellubrevin) (CEB) (Synaptobrevin-3)	Homo sapiens (Human)	100
Q16281	CNGA3_HUMAN	Cyclic nucleotide-gated channel alpha-3 (CNG channel alpha-3) (CNG-3) (CNG3) (Cone photoreceptor cGMP-gated channel subunit alpha-3)	Homo sapiens (Human)	694
Q16563	SYPL1_HUMAN	Synaptophysin-like protein 1 (Pantophysin)	Homo sapiens (Human)	259
Q16572	VACHT_HUMAN	Vesicular acetylcholine transporter (VAChT) (Solute carrier family 18 member 3)	Homo sapiens (Human)	532
Q16617	NKG7_HUMAN	Protein NKG7 (G-CSF-induced gene 1 protein) (GIG-1 protein) (Granule membrane protein of 17 kDa) (GMP-17) (Natural killer cell protein 7) (p15-TIA-1)	Homo sapiens (Human)	165
Q16821	PPR3A_HUMAN	Protein phosphatase 1 regulatory subunit 3A (Protein phosphatase 1 glycogen-associated regulatory subunit) (Protein phosphatase type-1 glycogen targeting subunit) (RG1)	Homo sapiens (Human)	1122
Q16849	PTPRN_HUMAN	Receptor-type tyrosine-protein phosphatase-like N (R-PTP-N) (Islet cell antigen 512) (ICA 512) (Islet cell autoantigen 3) (PTP IA-2) [Cleaved into: ICA512-N-terminal fragment (ICA512-NTF); ICA512-transmembrane fragment (ICA512-TMF); ICA512-cleaved cytosolic fragment (ICA512-CCF)]	Homo sapiens (Human)	979
Q16891	MIC60_HUMAN	MICOS complex subunit MIC60 (Cell proliferation-inducing gene 4/52 protein) (Mitochondrial inner membrane protein) (Mitofilin) (p87/89)	Homo sapiens (Human)	758
Q24JP5	T132A_HUMAN	Transmembrane protein 132A (HSPA5-binding protein 1)	Homo sapiens (Human)	1023
Q30154	DRB5_HUMAN	HLA class II histocompatibility antigen, DR beta 5 chain (DR beta-5) (DR2-beta-2) (Dw2) (MHC class II antigen DRB5)	Homo sapiens (Human)	266
Q3KR37	ASTRB_HUMAN	Protein Aster-B (GRAM domain-containing protein 1B)	Homo sapiens (Human)	738
Q3MUY2	PIGY_HUMAN	Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y (Phosphatidylinositol-glycan biosynthesis class Y protein) (PIG-Y)	Homo sapiens (Human)	71
Q3SXY7	LRIT3_HUMAN	Leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 3	Homo sapiens (Human)	679
Q3YBM2	T176B_HUMAN	Transmembrane protein 176B (Protein LR8)	Homo sapiens (Human)	270
Q496J9	SV2C_HUMAN	Synaptic vesicle glycoprotein 2C	Homo sapiens (Human)	727
Q4G0N8	SL9C1_HUMAN	Solute carrier family 9 member C1 (Na(+)/H(+) exchanger 10) (NHE-10) (Sodium/hydrogen exchanger 10) (Solute carrier family 9 member 10) (Sperm-specific Na(+)/H(+) exchanger) (sNHE)	Homo sapiens (Human)	1177
Q4U2R8	S22A6_HUMAN	Solute carrier family 22 member 6 (Organic anion transporter 1) (hOAT1) (PAH transporter) (hPAHT) (Renal organic anion transporter 1) (hROAT1)	Homo sapiens (Human)	563
Q53EP0	FND3B_HUMAN	Fibronectin type III domain-containing protein 3B (Factor for adipocyte differentiation 104) (HCV NS5A-binding protein 37)	Homo sapiens (Human)	1204
Q53RT3	APRV1_HUMAN	Retroviral-like aspartic protease 1 (EC 3.4.23.-) (Skin-specific retroviral-like aspartic protease) (SASPase) (Skin aspartic protease) (TPA-inducible aspartic proteinase-like protein) (TAPS)	Homo sapiens (Human)	343
Q58DX5	NADL2_HUMAN	Inactive N-acetylated-alpha-linked acidic dipeptidase-like protein 2 (NAALADase L2)	Homo sapiens (Human)	795
Q5DID0	UROL1_HUMAN	Uromodulin-like 1 (Olfactorin)	Homo sapiens (Human)	1318
Q5I7T1	AG10B_HUMAN	Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase B (EC 2.4.1.256) (Alpha-1,2-glucosyltransferase ALG10-A) (Alpha-2-glucosyltransferase ALG10-B) (Asparagine-linked glycosylation protein 10 homolog B) (Potassium channel regulator 1)	Homo sapiens (Human)	473
Q5IJ48	CRUM2_HUMAN	Protein crumbs homolog 2 (Crumbs-like protein 2)	Homo sapiens (Human)	1285
Q5J8X5	M4A13_HUMAN	Membrane-spanning 4-domains subfamily A member 13 (Testis-expressed transmembrane protein 4)	Homo sapiens (Human)	152
Q5JPE7	NOMO2_HUMAN	BOS complex subunit NOMO2 (Nodal modulator 2) (pM5 protein 2)	Homo sapiens (Human)	1267
Q5JRA6	TGO1_HUMAN	Transport and Golgi organization protein 1 homolog (TANGO1) (C219-reactive peptide) (D320) (Melanoma inhibitory activity protein 3)	Homo sapiens (Human)	1907
Q5JUK3	KCNT1_HUMAN	Potassium channel subfamily T member 1 (KCa4.1) (KNa1.1) (Sodium and chloride-activated ATP-sensitive potassium channel Slo2.2)	Homo sapiens (Human)	1230
Q5NUL3	FFAR4_HUMAN	Free fatty acid receptor 4 (G-protein coupled receptor 120) (G-protein coupled receptor 129) (G-protein coupled receptor GT01) (G-protein coupled receptor PGR4) (Omega-3 fatty acid receptor 1)	Homo sapiens (Human)	361
Q5T2D2	TRML2_HUMAN	Trem-like transcript 2 protein (TLT-2) (Triggering receptor expressed on myeloid cells-like protein 2)	Homo sapiens (Human)	321
Q5T3U5	MRP7_HUMAN	ATP-binding cassette sub-family C member 10 (EC 7.6.2.2) (EC 7.6.2.3) (Multidrug resistance-associated protein 7)	Homo sapiens (Human)	1492
Q5TAT6	CODA1_HUMAN	Collagen alpha-1(XIII) chain (COLXIIIA1)	Homo sapiens (Human)	717
Q5TGU0	TSPO2_HUMAN	Translocator protein 2 (Peripheral-type benzodiazepine receptor-like protein 1)	Homo sapiens (Human)	170
Q5VT99	LRC38_HUMAN	Leucine-rich repeat-containing protein 38 (BK channel auxiliary gamma subunit LRRC38)	Homo sapiens (Human)	294
Q5VTY9	HHAT_HUMAN	Protein-cysteine N-palmitoyltransferase HHAT (EC 2.3.1.-) (Hedgehog acyltransferase) (Melanoma antigen recognized by T-cells 2) (MART-2) (Skinny hedgehog protein 1)	Homo sapiens (Human)	493
Q5VWC8	HACD4_HUMAN	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 4 (EC 4.2.1.134) (3-hydroxyacyl-CoA dehydratase 4) (HACD4) (Protein-tyrosine phosphatase-like A domain-containing protein 2)	Homo sapiens (Human)	232
Q5VZY2	PLPP4_HUMAN	Phospholipid phosphatase 4 (EC 3.1.3.4) (EC 3.6.1.75) (Phosphatidic acid phosphatase type 2 domain-containing protein 1A)	Homo sapiens (Human)	271
Q5XKP0	MIC13_HUMAN	MICOS complex subunit MIC13 (Protein P117)	Homo sapiens (Human)	118
Q5XXA6	ANO1_HUMAN	Anoctamin-1 (Discovered on gastrointestinal stromal tumors protein 1) (Oral cancer overexpressed protein 2) (Transmembrane protein 16A) (Tumor-amplified and overexpressed sequence 2)	Homo sapiens (Human)	986
Q5ZPR3	CD276_HUMAN	CD276 antigen (4Ig-B7-H3) (B7 homolog 3) (B7-H3) (Costimulatory molecule) (CD antigen CD276)	Homo sapiens (Human)	534
Q685J3	MUC17_HUMAN	Mucin-17 (MUC-17) (Small intestinal mucin-3) (MUC-3)	Homo sapiens (Human)	4493
Q687X5	STEA4_HUMAN	Metalloreductase STEAP4 (EC 1.16.1.-) (Six-transmembrane epithelial antigen of prostate 4) (SixTransMembrane protein of prostate 2) (Tumor necrosis factor, alpha-induced protein 9)	Homo sapiens (Human)	459
Q6AI14	SL9A4_HUMAN	Sodium/hydrogen exchanger 4 (Na(+)/H(+) exchanger 4) (NHE-4) (Solute carrier family 9 member 4)	Homo sapiens (Human)	798
Q6DN12	MCTP2_HUMAN	Multiple C2 and transmembrane domain-containing protein 2	Homo sapiens (Human)	878
Q6DN72	FCRL6_HUMAN	Fc receptor-like protein 6 (FcR-like protein 6) (FcRL6) (Fc receptor homolog 6) (FcRH6) (IFGP6)	Homo sapiens (Human)	434
Q6IA17	SIGIR_HUMAN	Single Ig IL-1-related receptor (Single Ig IL-1R-related molecule) (Single immunoglobulin domain-containing IL1R-related protein) (Toll/interleukin-1 receptor 8) (TIR8)	Homo sapiens (Human)	410
Q6IWH7	ANO7_HUMAN	Anoctamin-7 (Dresden transmembrane protein of the prostate) (D-TMPP) (IPCA-5) (New gene expressed in prostate) (Prostate cancer-associated protein 5) (Transmembrane protein 16G)	Homo sapiens (Human)	933
Q6NUI2	GPAT2_HUMAN	Glycerol-3-phosphate acyltransferase 2, mitochondrial (GPAT-2) (EC 2.3.1.15) (1-acylglycerol-3-phosphate O-acyltransferase GPAT2) (EC 2.3.1.51) (xGPAT1)	Homo sapiens (Human)	795
Q6P4F1	OFUT3_HUMAN	GDP-fucose protein O-fucosyltransferase 3 (EC 2.4.1.221) (Alpha-(1,3)-fucosyltransferase 10) (EC 2.4.1.-) (Fucosyltransferase X) (Fuc-TX) (FucT-X) (Galactoside 3-L-fucosyltransferase 10) (Fucosyltransferase 10)	Homo sapiens (Human)	479
Q6PIU1	KCNV1_HUMAN	Potassium voltage-gated channel subfamily V member 1 (Neuronal potassium channel alpha subunit HNKA) (Voltage-gated potassium channel subunit Kv8.1)	Homo sapiens (Human)	500
Q6PIU2	NCEH1_HUMAN	Neutral cholesterol ester hydrolase 1 (NCEH) (EC 3.1.1.-) (Acetylalkylglycerol acetylhydrolase) (2-acetyl MAGE hydrolase) (EC 3.1.1.71) (Arylacetamide deacetylase-like 1)	Homo sapiens (Human)	408
Q6TCH7	PAQR3_HUMAN	Progestin and adipoQ receptor family member 3 (Progestin and adipoQ receptor family member III) (Raf kinase trapping to Golgi) (RKTG)	Homo sapiens (Human)	311
Q6U736	OPN5_HUMAN	Opsin-5 (G-protein coupled receptor 136) (G-protein coupled receptor PGR12) (Neuropsin) (Transmembrane protein 13)	Homo sapiens (Human)	354
Q6UVW9	CLC2A_HUMAN	C-type lectin domain family 2 member A (Keratinocyte-associated C-type lectin) (KACL) (Proliferation-induced lymphocyte-associated receptor) (PILAR)	Homo sapiens (Human)	174
Q6UW88	EPGN_HUMAN	Epigen (Epithelial mitogen) (EPG)	Homo sapiens (Human)	154
Q6UWF3	SCIMP_HUMAN	SLP adapter and CSK-interacting membrane protein (SLP65/SLP76, Csk-interacting membrane protein)	Homo sapiens (Human)	145
Q6UWJ1	SL9D1_HUMAN	Solute carrier family 9 member D1 (Putative LAG1-interacting protein) (Transmembrane and coiled-coil domain-containing protein 3)	Homo sapiens (Human)	677
Q6UWP7	LCLT1_HUMAN	Lysocardiolipin acyltransferase 1 (EC 2.3.1.-) (1-acylglycerol-3-phosphate O-acyltransferase 8) (1-AGP acyltransferase 8) (1-AGPAT 8) (EC 2.3.1.51) (Acyl-CoA:lysocardiolipin acyltransferase 1)	Homo sapiens (Human)	414
Q6UX15	LAYN_HUMAN	Layilin	Homo sapiens (Human)	382
Q6UX27	VSTM1_HUMAN	V-set and transmembrane domain-containing protein 1 (Signal inhibitory receptor on leukocytes-1) (SIRL-1)	Homo sapiens (Human)	236
Q6UXD5	SE6L2_HUMAN	Seizure 6-like protein 2	Homo sapiens (Human)	910
Q6UXN8	CLC9A_HUMAN	C-type lectin domain family 9 member A (CD antigen CD370)	Homo sapiens (Human)	241
Q6UXZ3	CLM5_HUMAN	CMRF35-like molecule 5 (CLM-5) (CD300 antigen-like family member D) (CMRF35-A4) (CD antigen CD300d)	Homo sapiens (Human)	194
Q6UXZ4	UNC5D_HUMAN	Netrin receptor UNC5D (Protein unc-5 homolog 4) (Protein unc-5 homolog D)	Homo sapiens (Human)	953
Q6V0L0	CP26C_HUMAN	Cytochrome P450 26C1 (CYP26C1) (EC 1.14.14.1)	Homo sapiens (Human)	522
Q6V1P9	PCD23_HUMAN	Protocadherin-23 (Cadherin-27) (Cadherin-like protein CDHJ) (Cadherin-like protein VR8) (Protein dachsous homolog 2) (Protocadherin PCDHJ)	Homo sapiens (Human)	3371
Q6XPS3	TPTE2_HUMAN	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2 (EC 3.1.3.67) (Lipid phosphatase TPIP) (TPTE and PTEN homologous inositol lipid phosphatase)	Homo sapiens (Human)	522
Q6ZMJ2	SCAR5_HUMAN	Scavenger receptor class A member 5 (Scavenger receptor hlg)	Homo sapiens (Human)	495
