Entry	Entry Name	Protein names	Organism	Length
P93006	P2C27_ARATH	Probable protein phosphatase 2C 27 (AtPP2C27) (EC 3.1.3.16) (Probable protein phosphatase 2C G group 1) (AtPP2CG1)	Arabidopsis thaliana (Mouse-ear cress)	380
P93014	RR5_ARATH	Small ribosomal subunit protein uS5c (30S ribosomal protein S5, chloroplastic)	Arabidopsis thaliana (Mouse-ear cress)	303
P93015	SPL3_ARATH	Squamosa promoter-binding-like protein 3	Arabidopsis thaliana (Mouse-ear cress)	131
P93028	UBE11_ARATH	Ubiquitin-activating enzyme E1 1 (AtUBA1) (EC 6.2.1.45) (Protein MODIFIER OF SNC1 5)	Arabidopsis thaliana (Mouse-ear cress)	1080
P93735	ELIP1_ARATH	Early light-induced protein 1, chloroplastic	Arabidopsis thaliana (Mouse-ear cress)	195
P93836	HPPD_ARATH	4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27) (4-hydroxyphenylpyruvic acid oxidase) (4HPPD) (HPD) (HPPDase)	Arabidopsis thaliana (Mouse-ear cress)	445
P94040	GL31_ARATH	Germin-like protein subfamily 3 member 1 (At-GERM1) (AtGER1) (AtGLP1)	Arabidopsis thaliana (Mouse-ear cress)	208
Q02971	CADH7_ARATH	Cinnamyl alcohol dehydrogenase 7 (AtCAD7) (EC 1.1.1.195) (Cinnamyl alcohol dehydrogenase-like protein B)	Arabidopsis thaliana (Mouse-ear cress)	357
Q05609	CTR1_ARATH	Serine/threonine-protein kinase CTR1 (EC 2.7.11.1) (Protein CONSTITUTIVE TRIPLE RESPONSE1)	Arabidopsis thaliana (Mouse-ear cress)	821
Q05753	AKRP_ARATH	Ankyrin repeat domain-containing protein, chloroplastic (AKRP) (Protein EMBRYO DEFECTIVE 2036)	Arabidopsis thaliana (Mouse-ear cress)	435
Q06738	RD29A_ARATH	Low-temperature-induced 78 kDa protein (Desiccation-responsive protein 29A)	Arabidopsis thaliana (Mouse-ear cress)	710
Q06BH3	SRF1_ARATH	Protein STRUBBELIG-RECEPTOR FAMILY 1 (Leucine-rich repeat receptor kinase-like protein SRF1)	Arabidopsis thaliana (Mouse-ear cress)	775
Q07488	BCB1_ARATH	Blue copper protein (Blue copper-binding protein) (AtBCB) (Phytocyanin 1) (Stellacyanin)	Arabidopsis thaliana (Mouse-ear cress)	196
Q08733	PIP13_ARATH	Aquaporin PIP1-3 (AtPIP1;3) (Plasma membrane intrinsic protein 1c) (PIP1c) (Transmembrane protein B) (TMP-B)	Arabidopsis thaliana (Mouse-ear cress)	286
Q0IGM7	BBX20_ARATH	B-box zinc finger protein 20 (Protein BZR1 SUPPRESSOR 1) (Protein DOUBLE B-BOX 2) (Protein SALT TOLERANCE HOMOLOG 7)	Arabidopsis thaliana (Mouse-ear cress)	242
Q0PCS3	CHR25_ARATH	Protein CHROMATIN REMODELING 25 (AtCHR25) (EC 3.6.4.-) (DNA repair and recombination protein RAD54) (AtRAD54)	Arabidopsis thaliana (Mouse-ear cress)	910
Q0V7X4	FIT_ARATH	Transcription factor FER-LIKE IRON DEFICIENCY-INDUCED TRANSCRIPTION FACTOR (Basic helix-loop-helix protein 29) (AtbHLH29) (bHLH 29) (FER-LIKE REGULATOR OF IRON UPTAKE) (Transcription factor EN 43) (Transcription factor Fe-DEFICIENCY INDUCED TRANSCRIPTION FACTOR 1) (bHLH transcription factor bHLH029)	Arabidopsis thaliana (Mouse-ear cress)	318
Q0WL56	EF1A3_ARATH	Elongation factor 1-alpha 3 (EF-1-alpha 3) (eEF-1A3)	Arabidopsis thaliana (Mouse-ear cress)	449
Q0WNZ5	METE3_ARATH	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase 3, chloroplastic (EC 2.1.1.14) (Cobalamin-independent methionine synthase 3) (AtMS3)	Arabidopsis thaliana (Mouse-ear cress)	812
Q0WPU1	MYO15_ARATH	Myosin-15 (Myosin XI I) (AtXI-I)	Arabidopsis thaliana (Mouse-ear cress)	1522
Q0WRJ2	KDSRA_ARATH	3-dehydrosphinganine reductase TSC10A (EC 1.1.1.102) (3-ketodihydrosphingosine reductase) (KDS reductase) (3-ketosphinganine reductase)	Arabidopsis thaliana (Mouse-ear cress)	326
Q0WT48	DNJ21_ARATH	DnaJ protein ERDJ2A (Chaperone protein dnaJ 21) (AtDjC21) (AtJ21) (Endoplasmic reticulum dnaJ domain-containing protein 2A) (AtERdj2A) (Translocation protein SEC63 homolog ERDJ2A)	Arabidopsis thaliana (Mouse-ear cress)	687
Q11207	PARP2_ARATH	Poly [ADP-ribose] polymerase 2 (PARP-2) (EC 2.4.2.30) (NAD(+) ADP-ribosyltransferase 2) (ADPRT-2) (Poly[ADP-ribose] synthase 2) (Protein ADP-ribosyltransferase PARP2) (EC 2.4.2.-)	Arabidopsis thaliana (Mouse-ear cress)	637
Q1ECF1	PYL7_ARATH	Abscisic acid receptor PYL7 (ABI1-binding protein 7) (PYR1-like protein 7) (Regulatory components of ABA receptor 2)	Arabidopsis thaliana (Mouse-ear cress)	211
Q1H537	DCVR_ARATH	Divinyl chlorophyllide a 8-vinyl-reductase, chloroplastic (EC 1.3.1.75) (Protein PALE-GREEN AND CHLOROPHYLL B REDUCED 2)	Arabidopsis thaliana (Mouse-ear cress)	417
Q1H5E9	PRDA1_ARATH	Protein PEP-RELATED DEVELOPMENT ARRESTED 1, chloroplastic (AtPRDA1)	Arabidopsis thaliana (Mouse-ear cress)	397
Q1PDV6	PBL27_ARATH	Serine/threonine-protein kinase PBL27 (EC 2.7.11.1) (PBS1-like protein 27) (Receptor-like cytoplasmic kinase PBL27)	Arabidopsis thaliana (Mouse-ear cress)	513
Q2HIK4	PFD6_ARATH	Prefoldin subunit 6 (Gene involved in microtubule biogenesis 1)	Arabidopsis thaliana (Mouse-ear cress)	129
Q2LAE1	ASHH2_ARATH	Histone-lysine N-methyltransferase ASHH2 (EC 2.1.1.-) (ASH1 homolog 2) (H3-K4-HMTase) (Histone H3-K36 methyltransferase 8) (H3-K36-HMTase 8) (Protein EARLY FLOWERING IN SHORT DAYS) (Protein LAZARUS 2) (Protein SET DOMAIN GROUP 8)	Arabidopsis thaliana (Mouse-ear cress)	1759
Q2V3L3	YY1_ARATH	Zinc finger transcription factor YY1 (Protein YIN YANG 1) (AtYY1)	Arabidopsis thaliana (Mouse-ear cress)	387
Q2V419	CKB12_ARATH	Cyclin-dependent kinase B1-2 (CDKB1;2) (EC 2.7.11.22) (EC 2.7.11.23)	Arabidopsis thaliana (Mouse-ear cress)	311
Q37145	ACA1_ARATH	Calcium-transporting ATPase 1 (EC 7.2.2.10) (Ca(2+)-ATPase isoform 1) (Plastid envelope ATPase 1)	Arabidopsis thaliana (Mouse-ear cress)	1020
Q38825	IAA7_ARATH	Auxin-responsive protein IAA7 (Auxin resistant 2) (Indoleacetic acid-induced protein 7)	Arabidopsis thaliana (Mouse-ear cress)	243
Q38826	IAA8_ARATH	Auxin-responsive protein IAA8 (Indoleacetic acid-induced protein 8)	Arabidopsis thaliana (Mouse-ear cress)	321
Q38831	IAA13_ARATH	Auxin-responsive protein IAA13 (Indoleacetic acid-induced protein 13)	Arabidopsis thaliana (Mouse-ear cress)	247
Q38847	AGL15_ARATH	Agamous-like MADS-box protein AGL15	Arabidopsis thaliana (Mouse-ear cress)	268
Q38857	XTH22_ARATH	Xyloglucan endotransglucosylase/hydrolase protein 22 (At-XTH22) (XTH-22) (EC 2.4.1.207) (Touch protein 4)	Arabidopsis thaliana (Mouse-ear cress)	284
Q38858	CALR2_ARATH	Calreticulin-2	Arabidopsis thaliana (Mouse-ear cress)	424
Q38860	KCS18_ARATH	3-ketoacyl-CoA synthase 18 (KCS-18) (EC 2.3.1.199) (Protein FATTY ACID ELONGATION 1) (Very long-chain fatty acid condensing enzyme 18) (VLCFA condensing enzyme 18)	Arabidopsis thaliana (Mouse-ear cress)	506
Q38862	INO2_ARATH	Inositol-3-phosphate synthase isozyme 2 (AtIPS2) (MIP synthase 2) (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase 2) (AtMIPS 2) (MI-1-P synthase 2)	Arabidopsis thaliana (Mouse-ear cress)	510
Q38868	CDPK9_ARATH	Calcium-dependent protein kinase 9 (EC 2.7.11.1) (Calmodulin-domain protein kinase CDPK isoform 9)	Arabidopsis thaliana (Mouse-ear cress)	541
Q38890	GUN25_ARATH	Endoglucanase 25 (EC 3.2.1.4) (Cellulase homolog OR16pep) (Endo-1,4-beta glucanase 25) (Protein KORRIGAN) (Protein RADIALLY SWOLLEN 2)	Arabidopsis thaliana (Mouse-ear cress)	621
Q38896	CSP4_ARATH	Cold shock domain-containing protein 4 (AtCSP4) (Glycine-rich protein 2b) (AtGRP2b)	Arabidopsis thaliana (Mouse-ear cress)	201
Q38898	AKT2_ARATH	Potassium channel AKT2/3	Arabidopsis thaliana (Mouse-ear cress)	802
Q38902	RAC1_ARATH	Rac-like GTP-binding protein ARAC1 (GTPase protein ROP3)	Arabidopsis thaliana (Mouse-ear cress)	197
Q38909	XTH28_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 28 (At-XTH28) (XTH-28) (EC 2.4.1.207)	Arabidopsis thaliana (Mouse-ear cress)	332
Q38920	FNTB_ARATH	Protein farnesyltransferase subunit beta (FTase-beta) (EC 2.5.1.58) (CAAX farnesyltransferase subunit beta) (Enhanced response to abscisic acid 1) (Ras proteins prenyltransferase subunit beta)	Arabidopsis thaliana (Mouse-ear cress)	482
Q38954	PHT21_ARATH	Inorganic phosphate transporter 2-1, chloroplastic (H(+)/Pi cotransporter) (AtPht2;1)	Arabidopsis thaliana (Mouse-ear cress)	587
Q38967	AAP2_ARATH	Amino acid permease 2 (Amino acid transporter AAP2)	Arabidopsis thaliana (Mouse-ear cress)	493
Q38970	ACC1_ARATH	Acetyl-CoA carboxylase 1 (AtACC1) (EC 6.4.1.2) (Protein EMBRYO DEFECTIVE 22) (Protein GURKE) (Protein PASTICCINO 3) [Includes: Biotin carboxylase (EC 6.3.4.14)]	Arabidopsis thaliana (Mouse-ear cress)	2254
Q38997	KIN10_ARATH	SNF1-related protein kinase catalytic subunit alpha KIN10 (AKIN10) (EC 2.7.11.1) (AKIN alpha-2) (AKINalpha2) (SNF1-related kinase 1.1) (SnRK1.1)	Arabidopsis thaliana (Mouse-ear cress)	512
Q39016	CDPKB_ARATH	Calcium-dependent protein kinase 11 (EC 2.7.11.1) (Calcium-dependent protein kinase isoform CDPK2) (AtCDPK2)	Arabidopsis thaliana (Mouse-ear cress)	495
Q39022	MPK2_ARATH	Mitogen-activated protein kinase 2 (AtMPK2) (MAP kinase 2) (EC 2.7.11.24)	Arabidopsis thaliana (Mouse-ear cress)	376
Q39034	PER59_ARATH	Peroxidase 59 (Atperox P59) (EC 1.11.1.7) (ATPN) (Peroxidase N)	Arabidopsis thaliana (Mouse-ear cress)	328
Q39057	CONS_ARATH	Zinc finger protein CONSTANS	Arabidopsis thaliana (Mouse-ear cress)	373
Q39083	DI191_ARATH	Protein DEHYDRATION-INDUCED 19 (AtDi19-1)	Arabidopsis thaliana (Mouse-ear cress)	206
Q39090	UFO_ARATH	Protein UNUSUAL FLORAL ORGANS (F-box only protein 1) (AtFBX1)	Arabidopsis thaliana (Mouse-ear cress)	442
Q39112	GAOX3_ARATH	Gibberellin 20 oxidase 3 (EC 1.14.11.-) (GA 20-oxidase 3) (Gibberellin C-20 oxidase 3)	Arabidopsis thaliana (Mouse-ear cress)	380
Q39123	ATHB8_ARATH	Homeobox-leucine zipper protein ATHB-8 (HD-ZIP protein ATHB-8) (Homeodomain transcription factor ATHB-8)	Arabidopsis thaliana (Mouse-ear cress)	833
Q39140	TGA6_ARATH	Transcription factor TGA6 (bZIP transcription factor 45) (AtbZIP45)	Arabidopsis thaliana (Mouse-ear cress)	330
Q39163	TGA5_ARATH	Transcription factor TGA5 (Ocs element-binding factor 5) (OBF5) (bZIP transcription factor 26) (AtbZIP26)	Arabidopsis thaliana (Mouse-ear cress)	330
Q39172	AER_ARATH	NADPH-dependent oxidoreductase 2-alkenal reductase (AtAER) (EC 1.3.1.-) (EC 1.3.1.74) (NADP-dependent alkenal double bond reductase P1) (DBR1) (NADPH-azodicarbonyl/quinone reductase) (NADPH:2-alkenal/one alpha,beta-hydrogenase) (ALH) (P1-zeta-crystallin protein) (P1-ZCr)	Arabidopsis thaliana (Mouse-ear cress)	345
Q39183	D6KL2_ARATH	Serine/threonine-protein kinase D6PKL2 (EC 2.7.11.1) (D6 protein kinase-like 2) (Serine/threonine-protein kinase AtPK5)	Arabidopsis thaliana (Mouse-ear cress)	586
Q39192	SRK2D_ARATH	Serine/threonine-protein kinase SRK2D (EC 2.7.11.1) (OST1-kinase-like 3) (Protein ATHPROKIN A) (SNF1-related kinase 2.2) (SnRK2.2)	Arabidopsis thaliana (Mouse-ear cress)	362
Q39208	SC5D1_ARATH	Delta(7)-sterol-C5(6)-desaturase 1 (EC 1.14.19.20) (Delta(7)-sterol-C5-desaturase 1) (Delta-7-C-5 sterol desaturase 1) (Protein DWARF 7) (Protein STEROL 1)	Arabidopsis thaliana (Mouse-ear cress)	281
Q39233	SYP21_ARATH	Syntaxin-21 (AtSYP21) (PEP12 homolog) (AtPEP12) (aPEP12)	Arabidopsis thaliana (Mouse-ear cress)	279
Q39264	ZFP5_ARATH	Zinc finger protein 5	Arabidopsis thaliana (Mouse-ear cress)	211
Q3E7D0	NAT12_ARATH	Nucleobase-ascorbate transporter 12 (AtNAT12)	Arabidopsis thaliana (Mouse-ear cress)	709
Q3EBM6	PCEP4_ARATH	Precursor of CEP4 (PCEP4) [Cleaved into: C-terminally encoded peptide 4 (CEP4)]	Arabidopsis thaliana (Mouse-ear cress)	86
Q3ECM0	PCEP2_ARATH	Precursor of CEP2 (PCEP2) [Cleaved into: C-terminally encoded peptide 2.1 (CEP2.1); C-terminally encoded peptide 2.2 (CEP2.2)]	Arabidopsis thaliana (Mouse-ear cress)	126
Q3MV14	DSE1_ARATH	Protein DECREASED SIZE EXCLUSION LIMIT 1 (AtDSE1) (Protein ALUMINUM TOLERANT 2) (Protein EMBRYO DEFECTIVE 2757) (Protein TANMEI)	Arabidopsis thaliana (Mouse-ear cress)	386
Q3S4A7	AHK5_ARATH	Histidine kinase 5 (EC 2.7.13.3) (Arabidopsis histidine kinase 5) (AtHK5) (Protein AUTHENTIC HIS-KINASE 5) (Protein CYTOKININ-INDEPENDENT 2)	Arabidopsis thaliana (Mouse-ear cress)	922
Q41188	CSP2_ARATH	Cold shock protein 2 (AtCSP2) (Cold shock domain-containing protein 2) (Glycine-rich protein 2) (AtGRP2)	Arabidopsis thaliana (Mouse-ear cress)	203
Q42384	PRL1_ARATH	Protein pleiotropic regulatory locus 1 (Protein PRL1) (MOS4-associated complex protein 2) (MAC protein 2)	Arabidopsis thaliana (Mouse-ear cress)	486
Q42449	PRF1_ARATH	Profilin-1 (AtPROF1) (AthPRF1) (allergen Ara t 8)	Arabidopsis thaliana (Mouse-ear cress)	131
Q42479	CDPK3_ARATH	Calcium-dependent protein kinase 3 (EC 2.7.11.1) (Calcium-dependent protein kinase isoform CDPK6) (AtCDPK6)	Arabidopsis thaliana (Mouse-ear cress)	529
Q42523	MCCA_ARATH	Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial (MCCase subunit alpha) (EC 6.4.1.4) (3-methylcrotonyl-CoA carboxylase 1) (3-methylcrotonyl-CoA:carbon dioxide ligase subunit alpha)	Arabidopsis thaliana (Mouse-ear cress)	734
Q42524	4CL1_ARATH	4-coumarate--CoA ligase 1 (4CL 1) (EC 6.2.1.12) ((E)-ferulate--CoA ligase) (EC 6.2.1.34) (4-coumarate--CoA ligase isoform 1) (At4CL1) (4-coumaroyl-CoA synthase 1)	Arabidopsis thaliana (Mouse-ear cress)	561
Q42553	IDI2_ARATH	Isopentenyl-diphosphate Delta-isomerase II, chloroplastic (EC 5.3.3.2) (Isopentenyl pyrophosphate isomerase II) (IPP isomerase II)	Arabidopsis thaliana (Mouse-ear cress)	284
Q42565	ASB1_ARATH	Anthranilate synthase beta subunit 1, chloroplastic (EC 4.1.3.27) (Anthranilate synthase component 2-1) (Anthranilate synthase, glutamine amidotransferase component 2-1) (Protein TRYPTOPHAN BIOSYNTHESIS 4) (Protein WEAK ETHYLENE INSENSITIVE 7)	Arabidopsis thaliana (Mouse-ear cress)	276
Q43125	CRY1_ARATH	Cryptochrome-1 (AtCry) (Atcry1) (Blue light photoreceptor) (Protein BLUE LIGHT UNINHIBITED 1) (Protein ELONGATED HYPOCOTYL 4) (Protein OUT OF PHASE 2) (OOP2)	Arabidopsis thaliana (Mouse-ear cress)	681
Q43725	CYSKM_ARATH	Cysteine synthase, mitochondrial (EC 2.5.1.47) (Beta-substituted Ala synthase 2;2) (ARAth-Bsas2;2) (CSase C) (AtCS-C) (CS-C) (O-acetylserine (thiol)-lyase) (O-acetylserine sulfhydrylase) (OAS-TL C)	Arabidopsis thaliana (Mouse-ear cress)	430
Q43866	INV1_ARATH	Beta-fructofuranosidase, insoluble isoenzyme CWINV1 (EC 3.2.1.26) (Cell wall beta-fructosidase 1) (AtbetaFRUCT1) (Cell wall invertase 1) (AtcwINV1) (Sucrose hydrolase 1)	Arabidopsis thaliana (Mouse-ear cress)	584
Q4JL84	MYB59_ARATH	Transcription factor MYB59 (Myb-related protein 59) (AtMYB59)	Arabidopsis thaliana (Mouse-ear cress)	235
Q52QU2	AIL6_ARATH	AP2-like ethylene-responsive transcription factor AIL6 (Protein AINTEGUMENTA-LIKE 6)	Arabidopsis thaliana (Mouse-ear cress)	581
Q52T38	ZDH22_ARATH	Protein S-acyltransferase 24 (EC 2.3.1.225) (Ankyrin repeat-containing S-palmitoyltransferase) (Palmitoyltransferase TIP1) (Protein TIP GROWTH DEFECTIVE 1) (AtTIP1) (Zinc finger DHHC domain-containing protein TIP1)	Arabidopsis thaliana (Mouse-ear cress)	620
Q56Y01	IPCS3_ARATH	Phosphatidylinositol:ceramide inositolphosphotransferase 3 (EC 2.7.8.-) (Inositol-phosphorylceramide synthase 3) (AtIPCS3) (IPC synthase 3) (Protein ERH1-like1) (Sphingolipid synthase 3)	Arabidopsis thaliana (Mouse-ear cress)	289
Q56Y74	MORC6_ARATH	Protein MICRORCHIDIA 6 (AtMORC6) (EC 3.6.-.-) (Protein CRT1-homolog 6) (CRT1-h6) (Protein DEFECTIVE IN MERISTEM SILENCING 11)	Arabidopsis thaliana (Mouse-ear cress)	663
Q56YJ8	FAMA_ARATH	Transcription factor FAMA (Basic helix-loop-helix protein 97) (AtbHLH97) (bHLH 97) (Transcription factor EN 14) (bHLH transcription factor bHLH097)	Arabidopsis thaliana (Mouse-ear cress)	414
Q570R7	PIF7_ARATH	Transcription factor PIF7 (Basic helix-loop-helix protein 72) (AtbHLH72) (bHLH 72) (Phytochrome-interacting factor 7) (Transcription factor EN 109) (bHLH transcription factor bHLH072)	Arabidopsis thaliana (Mouse-ear cress)	366
Q58G47	TIF6A_ARATH	Protein TIFY 6A (Jasmonate ZIM domain-containing protein 4)	Arabidopsis thaliana (Mouse-ear cress)	310
Q5EAF2	IP5PB_ARATH	Type IV inositol polyphosphate 5-phosphatase 11 (At5PTase11) (EC 3.1.3.36) (EC 3.1.3.86)	Arabidopsis thaliana (Mouse-ear cress)	334
Q5HZ36	GAT21_ARATH	GATA transcription factor 21 (Protein GATA, NITRATE-INDUCIBLE, CARBON-METABOLISM INVOLVED) (AtGNC)	Arabidopsis thaliana (Mouse-ear cress)	398
Q5KS41	WSD11_ARATH	Wax ester synthase/diacylglycerol acyltransferase 11 (WS/DGAT 11) (Diacylglycerol O-acyltransferase WSD11) (EC 2.3.1.20) (Long-chain-alcohol O-fatty-acyltransferase WSD11) (EC 2.3.1.75) (Protein FOLDED PETALS 1)	Arabidopsis thaliana (Mouse-ear cress)	486
Q5M731	TPS1L_ARATH	Thiamine biosynthetic bifunctional enzyme TH1, chloroplastic [Includes: Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase); Hydroxymethylpyrimidine kinase (HMP kinase) (EC 2.7.1.49)]	Arabidopsis thaliana (Mouse-ear cress)	522
Q5PP37	ATXR2_ARATH	Histone-lysine N-methyltransferase ATXR2 (EC 2.1.1.-) (Protein SET DOMAIN GROUP 36) (Trithorax-related protein 2) (TRX-related protein 2)	Arabidopsis thaliana (Mouse-ear cress)	473
Q5W9E7	MUS81_ARATH	Crossover junction endonuclease MUS81 (EC 3.1.22.-) (Protein MMS AND UV SENSITIVE 81) (AtMUS81)	Arabidopsis thaliana (Mouse-ear cress)	659
Q5XEZ5	OSC12_ARATH	Hyperosmolality-gated Ca2+ permeable channel 1.2 (AtOSCA1.2) (Calcium permeable stress-gated cation channel 1) (AtCSC1)	Arabidopsis thaliana (Mouse-ear cress)	771
Q5XF33	CHLI2_ARATH	Magnesium-chelatase subunit ChlI-2, chloroplastic (Mg-chelatase subunit I-2) (EC 6.6.1.1) (Mg-protoporphyrin IX chelatase subunit ChlI-2)	Arabidopsis thaliana (Mouse-ear cress)	418
Q5XF78	GAMT2_ARATH	Gibberellic acid methyltransferase 2 (Gibberellin A(4) carboxyl methyltransferase) (EC 2.1.1.276)	Arabidopsis thaliana (Mouse-ear cress)	387
Q5YDB6	CPL1_ARATH	RNA polymerase II C-terminal domain phosphatase-like 1 (FCP-like 1) (EC 3.1.3.16) (Carboxyl-terminal phosphatase-like 1) (AtCPL1) (CTD phosphatase-like 1) (Protein FIERY 2) (Protein JASMONATE OVEREXPRESSING 1) (Protein SHINY 4)	Arabidopsis thaliana (Mouse-ear cress)	967
Q66GQ5	RWA3_ARATH	Protein REDUCED WALL ACETYLATION 3 (EC 2.3.1.-)	Arabidopsis thaliana (Mouse-ear cress)	540
Q67XX3	JMJ22_ARATH	Arginine-specific demethylase JMJ22 (EC 1.14.11.-) (Arginine-specific histone demethylase JMJ22) (F-box protein JMJ22) (Jumonji domain-containing protein 22) (AtJMJ22) (Protein JUMONJI 22) ([histone H4]-dimethyl-L-arginine(3) monodemethylase JMJ22)	Arabidopsis thaliana (Mouse-ear cress)	502
Q67Y99	CLPF_ARATH	Clp protease adapter protein ClpF, chloroplastic	Arabidopsis thaliana (Mouse-ear cress)	330
Q67YG7	SOFL1_ARATH	Protein SOB FIVE-LIKE 1 (AtSOFL1)	Arabidopsis thaliana (Mouse-ear cress)	148
Q67Z07	PER2_ARATH	Peroxidase 2 (EC 1.11.1.7) (ATP12a) (Atperox P2)	Arabidopsis thaliana (Mouse-ear cress)	325
Q680I0	ORTH5_ARATH	E3 ubiquitin-protein ligase ORTHRUS 5 (EC 2.3.2.27) (Protein VARIANT IN METHYLATION 2) (RING-type E3 ubiquitin transferase ORTHRUS 5)	Arabidopsis thaliana (Mouse-ear cress)	623
Q680Q4	SIZ1_ARATH	E3 SUMO-protein ligase SIZ1 (EC 2.3.2.-) (E3 SUMO-protein transferase SIZ1)	Arabidopsis thaliana (Mouse-ear cress)	884
Q681I0	ORTHL_ARATH	E3 ubiquitin-protein ligase ORTHRUS-LIKE 1 (ORTH-LIKE 1) (EC 2.3.2.27) (Protein VARIANT IN METHYLATION 6) (RING-type E3 ubiquitin transferase ORTHRUS-LIKE 1)	Arabidopsis thaliana (Mouse-ear cress)	465
Q682U6	DPD1_ARATH	Exonuclease DPD1, chloroplastic/mitochondrial (EC 3.1.11.-) (Mg2+-dependent DNA exonuclease) (Protein DEFECTIVE IN POLLEN DNA DEGRADATION 1)	Arabidopsis thaliana (Mouse-ear cress)	316
Q68KI4	NHX1_ARATH	Sodium/hydrogen exchanger 1 (Na(+)/H(+) exchanger 1) (NHE-1)	Arabidopsis thaliana (Mouse-ear cress)	538
Q6DYE4	GET3D_ARATH	ATPase GET3D, chloroplastic (AtGet3d) (EC 3.6.-.-) (Guided entry of tail-anchored proteins 3 homolog D)	Arabidopsis thaliana (Mouse-ear cress)	455
Q6IWA9	CLE45_ARATH	CLAVATA3/ESR (CLE)-related protein 45 [Cleaved into: CLE45p]	Arabidopsis thaliana (Mouse-ear cress)	124
Q6NLQ6	CDPKW_ARATH	Calcium-dependent protein kinase 32 (EC 2.7.11.1)	Arabidopsis thaliana (Mouse-ear cress)	538
Q6NM73	PDLP2_ARATH	Plasmodesmata-located protein 2 (PD-located protein 2) (Cysteine-rich repeat secretory protein 3)	Arabidopsis thaliana (Mouse-ear cress)	307
Q6NME7	TEN1_ARATH	CST complex subunit TEN1 (Protein MERISTEM DISORGANIZATION 1) (Protein telomeric pathways with STN1 homolog)	Arabidopsis thaliana (Mouse-ear cress)	127
Q6NQ99	POLAR_ARATH	Protein POLAR LOCALIZATION DURING ASYMMETRIC DIVISION AND REDISTRIBUTION	Arabidopsis thaliana (Mouse-ear cress)	344
Q6NQJ6	RNR1_ARATH	Ribonuclease II, chloroplastic/mitochondrial (AtmtRNaseII) (RNase II) (EC 3.1.13.1) (Protein EMBRYO DEFECTIVE 2730) (Ribonucleotide reductase 1)	Arabidopsis thaliana (Mouse-ear cress)	803
Q6NQL6	LPPE2_ARATH	Lipid phosphate phosphatase epsilon 2, chloroplastic (AtLPPE2) (EC 3.1.3.-) (Phosphatidic acid phosphatase epsilon 2) (Plastidic phosphatidic acid phosphatase epsilon 2)	Arabidopsis thaliana (Mouse-ear cress)	286
Q6PQQ3	AIL5_ARATH	AP2-like ethylene-responsive transcription factor AIL5 (Protein AINTEGUMENTA-LIKE 5)	Arabidopsis thaliana (Mouse-ear cress)	558
Q6PUA2	TAF1B_ARATH	Transcription initiation factor TFIID subunit 1b (TAFII250-B) (TBP-associated factor 1b) (AtTAF1b) (Transcription initiation factor TFIID subunit 1-B)	Arabidopsis thaliana (Mouse-ear cress)	1786
Q6Q1P4	SMC1_ARATH	Structural maintenance of chromosomes protein 1 (SMC protein 1) (SMC-1) (Chromosome segregation protein SMC-1) (Cohesin complex subunit SMC-1) (Protein TITAN8)	Arabidopsis thaliana (Mouse-ear cress)	1218
Q6Q4D0	TONS_ARATH	Protein TONSOKU (Protein BRUSHY 1) (Protein MGOUN 3)	Arabidopsis thaliana (Mouse-ear cress)	1311
Q6R0A6	MYB63_ARATH	Transcription factor MYB63 (Myb-related protein 63) (AtMYB63)	Arabidopsis thaliana (Mouse-ear cress)	294
Q6R0C4	MYB52_ARATH	Transcription factor MYB52 (Myb-related protein 52) (AtMYB52) (Protein ABA-HYPERSENSITIVE 1)	Arabidopsis thaliana (Mouse-ear cress)	249
Q6R0H1	LHY_ARATH	Protein LHY (MYB-related transcription factor LHY) (Protein LATE ELONGATED HYPOCOTYL)	Arabidopsis thaliana (Mouse-ear cress)	645
Q75QN6	DPHS1_ARATH	Dual specificity protein phosphatase PHS1 (EC 3.1.3.16) (EC 3.1.3.48) (Protein PROPYZAMIDE-HYPERSENSITIVE 1)	Arabidopsis thaliana (Mouse-ear cress)	929
Q7DM58	AB4C_ARATH	ABC transporter C family member 4 (ABC transporter ABCC.4) (AtABCC4) (EC 7.6.2.2) (ATP-energized glutathione S-conjugate pump 4) (Glutathione S-conjugate-transporting ATPase 4) (Multidrug resistance-associated protein 4)	Arabidopsis thaliana (Mouse-ear cress)	1516
Q7G1L2	RAP26_ARATH	Ethylene-responsive transcription factor RAP2-6 (Protein RELATED TO APETALA2 6)	Arabidopsis thaliana (Mouse-ear cress)	192
Q7G8V2	ARR15_ARATH	Two-component response regulator ARR15	Arabidopsis thaliana (Mouse-ear cress)	206
Q7X9I0	AGL65_ARATH	Agamous-like MADS-box protein AGL65	Arabidopsis thaliana (Mouse-ear cress)	389
Q7XA66	ZOP1_ARATH	Zinc finger protein ZOP1 (Zinc-finger and OCRE domain-containing protein 1)	Arabidopsis thaliana (Mouse-ear cress)	242
