Entry	Entry Name	Protein names	Organism	Length
Q16288	NTRK3_HUMAN	NT-3 growth factor receptor (EC 2.7.10.1) (GP145-TrkC) (Trk-C) (Neurotrophic tyrosine kinase receptor type 3) (TrkC tyrosine kinase)	Homo sapiens (Human)	839
Q16513	PKN2_HUMAN	Serine/threonine-protein kinase N2 (EC 2.7.11.13) (PKN gamma) (Protein kinase C-like 2) (Protein-kinase C-related kinase 2)	Homo sapiens (Human)	984
Q16539	MK14_HUMAN	Mitogen-activated protein kinase 14 (MAP kinase 14) (MAPK 14) (EC 2.7.11.24) (Cytokine suppressive anti-inflammatory drug-binding protein) (CSAID-binding protein) (CSBP) (MAP kinase MXI2) (MAX-interacting protein 2) (Mitogen-activated protein kinase p38 alpha) (MAP kinase p38 alpha) (Stress-activated protein kinase 2a) (SAPK2a)	Homo sapiens (Human)	360
Q16566	KCC4_HUMAN	Calcium/calmodulin-dependent protein kinase type IV (CaMK IV) (EC 2.7.11.17) (CaM kinase-GR)	Homo sapiens (Human)	473
Q16644	MAPK3_HUMAN	MAP kinase-activated protein kinase 3 (MAPK-activated protein kinase 3) (MAPKAP kinase 3) (MAPKAP-K3) (MAPKAPK-3) (MK-3) (EC 2.7.11.1) (Chromosome 3p kinase) (3pK)	Homo sapiens (Human)	382
Q16832	DDR2_HUMAN	Discoidin domain-containing receptor 2 (Discoidin domain receptor 2) (EC 2.7.10.1) (CD167 antigen-like family member B) (Discoidin domain-containing receptor tyrosine kinase 2) (Neurotrophic tyrosine kinase, receptor-related 3) (Receptor protein-tyrosine kinase TKT) (Tyrosine-protein kinase TYRO10) (CD antigen CD167b)	Homo sapiens (Human)	855
Q5S007	LRRK2_HUMAN	Leucine-rich repeat serine/threonine-protein kinase 2 (EC 2.7.11.1) (EC 3.6.5.-) (Dardarin)	Homo sapiens (Human)	2527
Q5TCX8	M3K21_HUMAN	Mitogen-activated protein kinase kinase kinase 21 (EC 2.7.11.25) (Mitogen-activated protein kinase kinase kinase MLK4) (Mixed lineage kinase 4)	Homo sapiens (Human)	1036
Q6P0Q8	MAST2_HUMAN	Microtubule-associated serine/threonine-protein kinase 2 (EC 2.7.11.1)	Homo sapiens (Human)	1798
Q6P2M8	KCC1B_HUMAN	Calcium/calmodulin-dependent protein kinase type 1B (EC 2.7.11.17) (CaM kinase I beta) (CaM kinase IB) (CaM-KI beta) (CaMKI-beta) (Pregnancy up-regulated non-ubiquitously-expressed CaM kinase)	Homo sapiens (Human)	343
Q6ZWH5	NEK10_HUMAN	Serine/threonine-protein kinase Nek10 (EC 2.7.11.1) (Never in mitosis A-related kinase 10) (NimA-related protein kinase 10)	Homo sapiens (Human)	1172
Q7L7X3	TAOK1_HUMAN	Serine/threonine-protein kinase TAO1 (EC 2.7.11.1) (Kinase from chicken homolog B) (hKFC-B) (MARK Kinase) (MARKK) (Prostate-derived sterile 20-like kinase 2) (PSK-2) (PSK2) (Prostate-derived STE20-like kinase 2) (Thousand and one amino acid protein kinase 1) (TAOK1) (hTAOK1)	Homo sapiens (Human)	1001
Q86V86	PIM3_HUMAN	Serine/threonine-protein kinase pim-3 (EC 2.7.11.1)	Homo sapiens (Human)	326
Q8IY84	NIM1_HUMAN	Serine/threonine-protein kinase NIM1 (EC 2.7.11.1) (NIM1 serine/threonine-protein kinase)	Homo sapiens (Human)	436
Q8N165	PDK1L_HUMAN	Serine/threonine-protein kinase PDIK1L (EC 2.7.11.1) (PDLIM1-interacting kinase 1-like)	Homo sapiens (Human)	341
Q8N2I9	STK40_HUMAN	Serine/threonine-protein kinase 40 (EC 2.7.11.1) (SINK-homologous serine/threonine-protein kinase) (Sugen kinase 495) (SgK495)	Homo sapiens (Human)	435
Q8NE63	HIPK4_HUMAN	Homeodomain-interacting protein kinase 4 (EC 2.7.11.1)	Homo sapiens (Human)	616
Q8NEV1	CSK23_HUMAN	Casein kinase II subunit alpha 3 (CK II alpha 3) (EC 2.7.11.1) (Casein kinase II alpha 1 polypeptide pseudogene)	Homo sapiens (Human)	391
Q8TAS1	UHMK1_HUMAN	Serine/threonine-protein kinase Kist (EC 2.7.11.1) (Kinase interacting with stathmin) (PAM COOH-terminal interactor protein 2) (P-CIP2) (U2AF homology motif kinase 1)	Homo sapiens (Human)	419
Q8TDC3	BRSK1_HUMAN	Serine/threonine-protein kinase BRSK1 (EC 2.7.11.1) (Brain-selective kinase 1) (EC 2.7.11.26) (Brain-specific serine/threonine-protein kinase 1) (BR serine/threonine-protein kinase 1) (Serine/threonine-protein kinase SAD-B) (Synapses of Amphids Defective homolog 1) (SAD1 homolog) (hSAD1)	Homo sapiens (Human)	778
Q8TDR2	STK35_HUMAN	Serine/threonine-protein kinase 35 (EC 2.7.11.1) (CLP-36-interacting kinase 1) (CLIK-1) (PDLIM1-interacting kinase 1) (Serine/threonine-protein kinase 35 L1)	Homo sapiens (Human)	534
Q8WTQ7	GRK7_HUMAN	Rhodopsin kinase GRK7 (EC 2.7.11.14) (G protein-coupled receptor kinase 7) (G protein-coupled receptor kinase GRK7)	Homo sapiens (Human)	553
Q8WZ42	TITIN_HUMAN	Titin (EC 2.7.11.1) (Connectin) (Rhabdomyosarcoma antigen MU-RMS-40.14)	Homo sapiens (Human)	34350
Q92772	CDKL2_HUMAN	Cyclin-dependent kinase-like 2 (EC 2.7.11.22) (Protein kinase p56 KKIAMRE) (Serine/threonine-protein kinase KKIAMRE)	Homo sapiens (Human)	493
Q96PN8	TSSK3_HUMAN	Testis-specific serine/threonine-protein kinase 3 (TSK-3) (TSSK-3) (Testis-specific kinase 3) (EC 2.7.11.1) (Serine/threonine-protein kinase 22C)	Homo sapiens (Human)	268
Q96QT4	TRPM7_HUMAN	Transient receptor potential cation channel subfamily M member 7 (EC 2.7.11.1) (Channel-kinase 1) (Long transient receptor potential channel 7) (LTrpC-7) (LTrpC7) [Cleaved into: TRPM7 kinase, cleaved form (M7CK); TRPM7 channel, cleaved form]	Homo sapiens (Human)	1865
Q96RG2	PASK_HUMAN	PAS domain-containing serine/threonine-protein kinase (PAS-kinase) (PASKIN) (hPASK) (EC 2.7.11.1)	Homo sapiens (Human)	1323
Q96RR4	KKCC2_HUMAN	Calcium/calmodulin-dependent protein kinase kinase 2 (CaM-KK 2) (CaM-kinase kinase 2) (CaMKK 2) (EC 2.7.11.17) (Calcium/calmodulin-dependent protein kinase kinase beta) (CaM-KK beta) (CaM-kinase kinase beta) (CaMKK beta)	Homo sapiens (Human)	588
Q99640	PMYT1_HUMAN	Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase (EC 2.7.11.1) (Myt1 kinase)	Homo sapiens (Human)	499
Q9BQI3	E2AK1_HUMAN	Eukaryotic translation initiation factor 2-alpha kinase 1 (EC 2.7.11.1) (Heme-controlled repressor) (HCR) (Heme-regulated eukaryotic initiation factor eIF-2-alpha kinase) (Heme-regulated inhibitor) (hHRI) (Hemin-sensitive initiation factor 2-alpha kinase)	Homo sapiens (Human)	630
Q9BRS2	RIOK1_HUMAN	Serine/threonine-protein kinase RIO1 (EC 2.7.11.1) (EC 3.6.1.-) (RIO kinase 1)	Homo sapiens (Human)	568
Q9BUB5	MKNK1_HUMAN	MAP kinase-interacting serine/threonine-protein kinase 1 (EC 2.7.11.1) (MAP kinase signal-integrating kinase 1) (MAPK signal-integrating kinase 1) (Mnk1)	Homo sapiens (Human)	465
Q9BXM7	PINK1_HUMAN	Serine/threonine-protein kinase PINK1, mitochondrial (EC 2.7.11.1) (BRPK) (PTEN-induced putative kinase protein 1)	Homo sapiens (Human)	581
Q9C098	DCLK3_HUMAN	Serine/threonine-protein kinase DCLK3 (EC 2.7.11.1) (Doublecortin domain-containing protein 3C) (Doublecortin-like and CAM kinase-like 3) (Doublecortin-like kinase 3)	Homo sapiens (Human)	648
Q9UHD2	TBK1_HUMAN	Serine/threonine-protein kinase TBK1 (EC 2.7.11.1) (NF-kappa-B-activating kinase) (T2K) (TANK-binding kinase 1)	Homo sapiens (Human)	729
Q9UQ07	MOK_HUMAN	MAPK/MAK/MRK overlapping kinase (EC 2.7.11.22) (MOK protein kinase) (Renal tumor antigen 1) (RAGE-1)	Homo sapiens (Human)	419
Q9Y2H1	ST38L_HUMAN	Serine/threonine-protein kinase 38-like (EC 2.7.11.1) (NDR2 protein kinase) (Nuclear Dbf2-related kinase 2)	Homo sapiens (Human)	464
Q9Y4K4	M4K5_HUMAN	Mitogen-activated protein kinase kinase kinase kinase 5 (EC 2.7.11.1) (Kinase homologous to SPS1/STE20) (KHS) (MAPK/ERK kinase kinase kinase 5) (MEK kinase kinase 5) (MEKKK 5)	Homo sapiens (Human)	846
Q9Y5S2	MRCKB_HUMAN	Serine/threonine-protein kinase MRCK beta (EC 2.7.11.1) (CDC42-binding protein kinase beta) (CDC42BP-beta) (DMPK-like beta) (Myotonic dystrophy kinase-related CDC42-binding kinase beta) (MRCK beta) (Myotonic dystrophy protein kinase-like beta)	Homo sapiens (Human)	1711
O00418	EF2K_HUMAN	Eukaryotic elongation factor 2 kinase (eEF-2 kinase) (eEF-2K) (EC 2.7.11.20) (Calcium/calmodulin-dependent eukaryotic elongation factor 2 kinase)	Homo sapiens (Human)	725
O14965	AURKA_HUMAN	Aurora kinase A (EC 2.7.11.1) (Aurora 2) (Aurora/IPL1-related kinase 1) (ARK-1) (Aurora-related kinase 1) (Breast tumor-amplified kinase) (Ipl1- and aurora-related kinase 1) (Serine/threonine-protein kinase 15) (Serine/threonine-protein kinase 6) (Serine/threonine-protein kinase Ayk1) (Serine/threonine-protein kinase aurora-A)	Homo sapiens (Human)	403
O15075	DCLK1_HUMAN	Serine/threonine-protein kinase DCLK1 (EC 2.7.11.1) (Doublecortin domain-containing protein 3A) (Doublecortin-like and CAM kinase-like 1) (Doublecortin-like kinase 1)	Homo sapiens (Human)	740
O15264	MK13_HUMAN	Mitogen-activated protein kinase 13 (MAP kinase 13) (MAPK 13) (EC 2.7.11.24) (Mitogen-activated protein kinase p38 delta) (MAP kinase p38 delta) (Stress-activated protein kinase 4)	Homo sapiens (Human)	365
O43318	M3K7_HUMAN	Mitogen-activated protein kinase kinase kinase 7 (EC 2.7.11.25) (Transforming growth factor-beta-activated kinase 1) (TGF-beta-activated kinase 1)	Homo sapiens (Human)	606
O43683	BUB1_HUMAN	Mitotic checkpoint serine/threonine-protein kinase BUB1 (hBUB1) (EC 2.7.11.1) (BUB1A)	Homo sapiens (Human)	1085
O60285	NUAK1_HUMAN	NUAK family SNF1-like kinase 1 (EC 2.7.11.1) (AMPK-related protein kinase 5) (ARK5) (Omphalocele kinase 1)	Homo sapiens (Human)	661
O60674	JAK2_HUMAN	Tyrosine-protein kinase JAK2 (EC 2.7.10.2) (Janus kinase 2) (JAK-2)	Homo sapiens (Human)	1132
O75582	KS6A5_HUMAN	Ribosomal protein S6 kinase alpha-5 (S6K-alpha-5) (EC 2.7.11.1) (90 kDa ribosomal protein S6 kinase 5) (Nuclear mitogen- and stress-activated protein kinase 1) (RSK-like protein kinase) (RSKL)	Homo sapiens (Human)	802
O95747	OXSR1_HUMAN	Serine/threonine-protein kinase OSR1 (EC 2.7.11.1) (Oxidative stress-responsive 1 protein)	Homo sapiens (Human)	527
O95819	M4K4_HUMAN	Mitogen-activated protein kinase kinase kinase kinase 4 (EC 2.7.11.1) (HPK/GCK-like kinase HGK) (MAPK/ERK kinase kinase kinase 4) (MEK kinase kinase 4) (MEKKK 4) (Nck-interacting kinase)	Homo sapiens (Human)	1239
O96017	CHK2_HUMAN	Serine/threonine-protein kinase Chk2 (EC 2.7.11.1) (CHK2 checkpoint homolog) (Cds1 homolog) (Hucds1) (hCds1) (Checkpoint kinase 2)	Homo sapiens (Human)	543
P04049	RAF1_HUMAN	RAF proto-oncogene serine/threonine-protein kinase (EC 2.7.11.1) (Proto-oncogene c-RAF) (cRaf) (Raf-1)	Homo sapiens (Human)	648
P06241	FYN_HUMAN	Tyrosine-protein kinase Fyn (EC 2.7.10.2) (Proto-oncogene Syn) (Proto-oncogene c-Fyn) (Src-like kinase) (SLK) (p59-Fyn)	Homo sapiens (Human)	537
P07948	LYN_HUMAN	Tyrosine-protein kinase Lyn (EC 2.7.10.2) (Lck/Yes-related novel protein tyrosine kinase) (V-yes-1 Yamaguchi sarcoma viral related oncogene homolog) (p53Lyn) (p56Lyn)	Homo sapiens (Human)	512
P07949	RET_HUMAN	Proto-oncogene tyrosine-protein kinase receptor Ret (EC 2.7.10.1) (Cadherin family member 12) (Proto-oncogene c-Ret) [Cleaved into: Soluble RET kinase fragment; Extracellular cell-membrane anchored RET cadherin 120 kDa fragment]	Homo sapiens (Human)	1114
P08069	IGF1R_HUMAN	Insulin-like growth factor 1 receptor (EC 2.7.10.1) (Insulin-like growth factor I receptor) (IGF-I receptor) (CD antigen CD221) [Cleaved into: Insulin-like growth factor 1 receptor alpha chain; Insulin-like growth factor 1 receptor beta chain]	Homo sapiens (Human)	1367
P0C1S8	WEE2_HUMAN	Wee1-like protein kinase 2 (EC 2.7.10.2) (Wee1-like protein kinase 1B) (Wee1B kinase)	Homo sapiens (Human)	567
P11802	CDK4_HUMAN	Cyclin-dependent kinase 4 (EC 2.7.11.22) (Cell division protein kinase 4) (PSK-J3)	Homo sapiens (Human)	303
P12931	SRC_HUMAN	Proto-oncogene tyrosine-protein kinase Src (EC 2.7.10.2) (Proto-oncogene c-Src) (pp60c-src) (p60-Src)	Homo sapiens (Human)	536
P15735	PHKG2_HUMAN	Phosphorylase b kinase gamma catalytic chain, liver/testis isoform (PHK-gamma-LT) (PHK-gamma-T) (EC 2.7.11.19) (PSK-C3) (Phosphorylase kinase subunit gamma-2)	Homo sapiens (Human)	406
P22694	KAPCB_HUMAN	cAMP-dependent protein kinase catalytic subunit beta (PKA C-beta) (EC 2.7.11.11)	Homo sapiens (Human)	351
P24941	CDK2_HUMAN	Cyclin-dependent kinase 2 (EC 2.7.11.22) (Cell division protein kinase 2) (p33 protein kinase)	Homo sapiens (Human)	298
P29317	EPHA2_HUMAN	Ephrin type-A receptor 2 (EC 2.7.10.1) (Epithelial cell kinase) (Tyrosine-protein kinase receptor ECK)	Homo sapiens (Human)	976
P29320	EPHA3_HUMAN	Ephrin type-A receptor 3 (EC 2.7.10.1) (EPH-like kinase 4) (EK4) (hEK4) (HEK) (Human embryo kinase) (Tyrosine-protein kinase TYRO4) (Tyrosine-protein kinase receptor ETK1) (Eph-like tyrosine kinase 1)	Homo sapiens (Human)	983
P29597	TYK2_HUMAN	Non-receptor tyrosine-protein kinase TYK2 (EC 2.7.10.2)	Homo sapiens (Human)	1187
P30530	UFO_HUMAN	Tyrosine-protein kinase receptor UFO (EC 2.7.10.1) (AXL oncogene)	Homo sapiens (Human)	894
P31749	AKT1_HUMAN	RAC-alpha serine/threonine-protein kinase (EC 2.7.11.1) (Protein kinase B) (PKB) (Protein kinase B alpha) (PKB alpha) (Proto-oncogene c-Akt) (RAC-PK-alpha)	Homo sapiens (Human)	480
P35968	VGFR2_HUMAN	Vascular endothelial growth factor receptor 2 (VEGFR-2) (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor) (KDR) (Protein-tyrosine kinase receptor flk-1) (CD antigen CD309)	Homo sapiens (Human)	1356
P36896	ACV1B_HUMAN	Activin receptor type-1B (EC 2.7.11.30) (Activin receptor type IB) (ACTR-IB) (Activin receptor-like kinase 4) (ALK-4) (Serine/threonine-protein kinase receptor R2) (SKR2)	Homo sapiens (Human)	505
P37173	TGFR2_HUMAN	TGF-beta receptor type-2 (TGFR-2) (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II) (TGF-beta receptor type II) (TbetaR-II)	Homo sapiens (Human)	567
P42336	PK3CA_HUMAN	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha) (EC 2.7.1.137) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit alpha) (PtdIns-3-kinase subunit p110-alpha) (p110alpha) (Phosphoinositide 3-kinase alpha) (Phosphoinositide-3-kinase catalytic alpha polypeptide) (Serine/threonine protein kinase PIK3CA) (EC 2.7.11.1)	Homo sapiens (Human)	1068
P42345	MTOR_HUMAN	Serine/threonine-protein kinase mTOR (EC 2.7.11.1) (FK506-binding protein 12-rapamycin complex-associated protein 1) (FKBP12-rapamycin complex-associated protein) (Mammalian target of rapamycin) (mTOR) (Mechanistic target of rapamycin) (Rapamycin and FKBP12 target 1) (Rapamycin target protein 1) (Tyrosine-protein kinase mTOR) (EC 2.7.10.2)	Homo sapiens (Human)	2549
P49336	CDK8_HUMAN	Cyclin-dependent kinase 8 (EC 2.7.11.22) (EC 2.7.11.23) (Cell division protein kinase 8) (Mediator complex subunit CDK8) (Mediator of RNA polymerase II transcription subunit CDK8) (Protein kinase K35)	Homo sapiens (Human)	464
P51955	NEK2_HUMAN	Serine/threonine-protein kinase Nek2 (EC 2.7.11.1) (HSPK 21) (Never in mitosis A-related kinase 2) (NimA-related protein kinase 2) (NimA-like protein kinase 1)	Homo sapiens (Human)	445
P53350	PLK1_HUMAN	Serine/threonine-protein kinase PLK1 (EC 2.7.11.21) (Polo-like kinase 1) (PLK-1) (Serine/threonine-protein kinase 13) (STPK13)	Homo sapiens (Human)	603
P53355	DAPK1_HUMAN	Death-associated protein kinase 1 (DAP kinase 1) (EC 2.7.11.1)	Homo sapiens (Human)	1430
P53671	LIMK2_HUMAN	LIM domain kinase 2 (LIMK-2) (EC 2.7.11.1)	Homo sapiens (Human)	638
P53778	MK12_HUMAN	Mitogen-activated protein kinase 12 (MAP kinase 12) (MAPK 12) (EC 2.7.11.24) (Extracellular signal-regulated kinase 6) (ERK-6) (Mitogen-activated protein kinase p38 gamma) (MAP kinase p38 gamma) (Stress-activated protein kinase 3)	Homo sapiens (Human)	367
P54646	AAPK2_HUMAN	5'-AMP-activated protein kinase catalytic subunit alpha-2 (AMPK subunit alpha-2) (EC 2.7.11.1) (Acetyl-CoA carboxylase kinase) (ACACA kinase) (Hydroxymethylglutaryl-CoA reductase kinase) (HMGCR kinase) (EC 2.7.11.31)	Homo sapiens (Human)	552
P54753	EPHB3_HUMAN	Ephrin type-B receptor 3 (EC 2.7.10.1) (EPH-like tyrosine kinase 2) (EPH-like kinase 2) (Embryonic kinase 2) (EK2) (hEK2) (Tyrosine-protein kinase TYRO6)	Homo sapiens (Human)	998
P68400	CSK21_HUMAN	Casein kinase II subunit alpha (CK II alpha) (EC 2.7.11.1)	Homo sapiens (Human)	391
P80192	M3K9_HUMAN	Mitogen-activated protein kinase kinase kinase 9 (EC 2.7.11.25) (Mixed lineage kinase 1)	Homo sapiens (Human)	1104
Q00526	CDK3_HUMAN	Cyclin-dependent kinase 3 (EC 2.7.11.22) (Cell division protein kinase 3)	Homo sapiens (Human)	305
Q04759	KPCT_HUMAN	Protein kinase C theta type (EC 2.7.11.13) (nPKC-theta)	Homo sapiens (Human)	706
Q04771	ACVR1_HUMAN	Activin receptor type-1 (EC 2.7.11.30) (Activin receptor type I) (ACTR-I) (Activin receptor-like kinase 2) (ALK-2) (Serine/threonine-protein kinase receptor R1) (SKR1) (TGF-B superfamily receptor type I) (TSR-I)	Homo sapiens (Human)	509
Q05513	KPCZ_HUMAN	Protein kinase C zeta type (EC 2.7.11.13) (nPKC-zeta)	Homo sapiens (Human)	592
Q12852	M3K12_HUMAN	Mitogen-activated protein kinase kinase kinase 12 (EC 2.7.11.25) (Dual leucine zipper bearing kinase) (DLK) (Leucine-zipper protein kinase) (ZPK) (MAPK-upstream kinase) (MUK) (Mixed lineage kinase)	Homo sapiens (Human)	859
Q13315	ATM_HUMAN	Serine-protein kinase ATM (EC 2.7.11.1) (Ataxia telangiectasia mutated) (A-T mutated)	Homo sapiens (Human)	3056
Q13523	PRP4K_HUMAN	Serine/threonine-protein kinase PRP4 homolog (EC 2.7.11.1) (PRP4 kinase) (PRP4 pre-mRNA-processing factor 4 homolog)	Homo sapiens (Human)	1007
Q13546	RIPK1_HUMAN	Receptor-interacting serine/threonine-protein kinase 1 (EC 2.7.11.1) (Cell death protein RIP) (Receptor-interacting protein 1) (RIP-1)	Homo sapiens (Human)	671
Q14012	KCC1A_HUMAN	Calcium/calmodulin-dependent protein kinase type 1 (EC 2.7.11.17) (CaM kinase I) (CaM-KI) (CaM kinase I alpha) (CaMKI-alpha)	Homo sapiens (Human)	370
Q14296	FASTK_HUMAN	Fas-activated serine/threonine kinase (FAST kinase) (EC 2.7.11.1) (EC 2.7.11.8)	Homo sapiens (Human)	549
Q15139	KPCD1_HUMAN	Serine/threonine-protein kinase D1 (EC 2.7.11.13) (Protein kinase C mu type) (Protein kinase D) (nPKC-D1) (nPKC-mu)	Homo sapiens (Human)	912
Q15375	EPHA7_HUMAN	Ephrin type-A receptor 7 (EC 2.7.10.1) (EPH homology kinase 3) (EHK-3) (EPH-like kinase 11) (EK11) (hEK11)	Homo sapiens (Human)	998
Q15772	SPEG_HUMAN	Striated muscle preferentially expressed protein kinase (EC 2.7.11.1) (Aortic preferentially expressed protein 1) (APEG-1)	Homo sapiens (Human)	3267
Q16816	PHKG1_HUMAN	Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform (PHK-gamma-M) (EC 2.7.11.19) (Phosphorylase kinase subunit gamma-1) (Serine/threonine-protein kinase PHKG1) (EC 2.7.11.1, EC 2.7.11.26)	Homo sapiens (Human)	387
Q59H18	TNI3K_HUMAN	Serine/threonine-protein kinase TNNI3K (EC 2.7.11.1) (Cardiac ankyrin repeat kinase) (Cardiac troponin I-interacting kinase) (TNNI3-interacting kinase)	Homo sapiens (Human)	835
Q5JZY3	EPHAA_HUMAN	Ephrin type-A receptor 10 (EC 2.7.10.1)	Homo sapiens (Human)	1008
Q6SA08	TSSK4_HUMAN	Testis-specific serine/threonine-protein kinase 4 (TSK-4) (TSSK-4) (Testis-specific kinase 4) (EC 2.7.11.1) (Serine/threonine-protein kinase 22E)	Homo sapiens (Human)	328
Q6ZN16	M3K15_HUMAN	Mitogen-activated protein kinase kinase kinase 15 (EC 2.7.11.25) (Apoptosis signal-regulating kinase 3) (MAPK/ERK kinase kinase 15) (MEK kinase 15) (MEKK 15)	Homo sapiens (Human)	1313
Q7KZI7	MARK2_HUMAN	Serine/threonine-protein kinase MARK2 (EC 2.7.11.1) (EC 2.7.11.26) (ELKL motif kinase 1) (EMK-1) (MAP/microtubule affinity-regulating kinase 2) (PAR1 homolog) (PAR1 homolog b) (Par-1b) (Par1b)	Homo sapiens (Human)	788
Q7Z695	ADCK2_HUMAN	Uncharacterized aarF domain-containing protein kinase 2 (EC 2.7.11.-)	Homo sapiens (Human)	626
Q8IXL6	FA20C_HUMAN	Extracellular serine/threonine protein kinase FAM20C (EC 2.7.11.1) (Dentin matrix protein 4) (DMP-4) (Golgi casein kinase) (Golgi-enriched fraction casein kinase) (GEF-CK)	Homo sapiens (Human)	584
Q8N752	KC1AL_HUMAN	Casein kinase I isoform alpha-like (CKI-alpha-like) (EC 2.7.11.1) (CK1)	Homo sapiens (Human)	337
Q8NER5	ACV1C_HUMAN	Activin receptor type-1C (EC 2.7.11.30) (Activin receptor type IC) (ACTR-IC) (Activin receptor-like kinase 7) (ALK-7)	Homo sapiens (Human)	493
Q8NEV4	MYO3A_HUMAN	Myosin-IIIa (EC 2.7.11.1)	Homo sapiens (Human)	1616
Q8TD08	MK15_HUMAN	Mitogen-activated protein kinase 15 (MAP kinase 15) (MAPK 15) (EC 2.7.11.24) (Extracellular signal-regulated kinase 7) (ERK-7) (Extracellular signal-regulated kinase 8) (ERK-8)	Homo sapiens (Human)	544
Q8TD19	NEK9_HUMAN	Serine/threonine-protein kinase Nek9 (EC 2.7.11.38) (Nercc1 kinase) (Never in mitosis A-related kinase 9) (NimA-related protein kinase 9) (NimA-related kinase 8) (Nek8)	Homo sapiens (Human)	979
Q8TDX7	NEK7_HUMAN	Serine/threonine-protein kinase Nek7 (EC 2.7.11.34) (Never in mitosis A-related kinase 7) (NimA-related protein kinase 7)	Homo sapiens (Human)	302
Q8WU08	ST32A_HUMAN	Serine/threonine-protein kinase 32A (EC 2.7.11.1) (Yet another novel kinase 1)	Homo sapiens (Human)	396
Q96BR1	SGK3_HUMAN	Serine/threonine-protein kinase Sgk3 (EC 2.7.11.1) (Cytokine-independent survival kinase) (Serum/glucocorticoid-regulated kinase 3) (Serum/glucocorticoid-regulated kinase-like)	Homo sapiens (Human)	496
Q96J92	WNK4_HUMAN	Serine/threonine-protein kinase WNK4 (EC 2.7.11.1) (Protein kinase lysine-deficient 4) (Protein kinase with no lysine 4)	Homo sapiens (Human)	1243
Q96Q15	SMG1_HUMAN	Serine/threonine-protein kinase SMG1 (SMG-1) (hSMG-1) (EC 2.7.11.1) (Lambda/iota protein kinase C-interacting protein) (Lambda-interacting protein) (Nonsense mediated mRNA decay-associated PI3K-related kinase SMG1)	Homo sapiens (Human)	3661
Q96Q40	CDK15_HUMAN	Cyclin-dependent kinase 15 (EC 2.7.11.22) (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 7 protein) (Cell division protein kinase 15) (Serine/threonine-protein kinase ALS2CR7) (Serine/threonine-protein kinase PFTAIRE-2)	Homo sapiens (Human)	435
Q99986	VRK1_HUMAN	Serine/threonine-protein kinase VRK1 (EC 2.7.11.1) (Vaccinia-related kinase 1)	Homo sapiens (Human)	396
Q9BX84	TRPM6_HUMAN	Transient receptor potential cation channel subfamily M member 6 (EC 2.7.11.1) (Channel kinase 2) (Melastatin-related TRP cation channel 6) [Cleaved into: TRPM6 kinase, cleaved form]	Homo sapiens (Human)	2022
Q9H2G2	SLK_HUMAN	STE20-like serine/threonine-protein kinase (STE20-like kinase) (hSLK) (EC 2.7.11.1) (CTCL tumor antigen se20-9) (STE20-related serine/threonine-protein kinase) (STE20-related kinase) (Serine/threonine-protein kinase 2)	Homo sapiens (Human)	1235
Q9H2X6	HIPK2_HUMAN	Homeodomain-interacting protein kinase 2 (hHIPk2) (EC 2.7.11.1)	Homo sapiens (Human)	1198
Q9H4A3	WNK1_HUMAN	Serine/threonine-protein kinase WNK1 (EC 2.7.11.1) (Erythrocyte 65 kDa protein) (p65) (Kinase deficient protein) (Protein kinase lysine-deficient 1) (Protein kinase with no lysine 1) (hWNK1)	Homo sapiens (Human)	2382
Q9NRH2	SNRK_HUMAN	SNF-related serine/threonine-protein kinase (EC 2.7.11.1) (SNF1-related kinase)	Homo sapiens (Human)	765
Q9P289	STK26_HUMAN	Serine/threonine-protein kinase 26 (EC 2.7.11.1) (MST3 and SOK1-related kinase) (Mammalian STE20-like protein kinase 4) (MST-4) (STE20-like kinase MST4) (Serine/threonine-protein kinase MASK)	Homo sapiens (Human)	416
Q9P2K8	E2AK4_HUMAN	eIF-2-alpha kinase GCN2 (EC 2.7.11.1) (Eukaryotic translation initiation factor 2-alpha kinase 4) (GCN2-like protein)	Homo sapiens (Human)	1649
Q9UBE8	NLK_HUMAN	Serine/threonine-protein kinase NLK (EC 2.7.11.24) (Nemo-like kinase) (Protein LAK1)	Homo sapiens (Human)	527
Q9UIK4	DAPK2_HUMAN	Death-associated protein kinase 2 (DAP kinase 2) (EC 2.7.11.1) (DAP-kinase-related protein 1) (DRP-1)	Homo sapiens (Human)	370
Q9Y2H9	MAST1_HUMAN	Microtubule-associated serine/threonine-protein kinase 1 (EC 2.7.11.1) (Syntrophin-associated serine/threonine-protein kinase)	Homo sapiens (Human)	1570
